,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,aspirin,,,,,,,,,,,,,,,,,,,
1,Aspir 81,,,,,,,,,,,,,,,,,,,
2,Arthritis Pain,,,,,,,,,,,,,,,,,,,
3,Bayer Aspirin,,,,,,,,,,,,,,,,,,,
4,Bayer Children's Aspirin,,,,,,,,,,,,,,,,,,,
5,Easprin,,,,,,,,,,,,,,,,,,,
6,Bayer Aspirin Regimen,,,,,,,,,,,,,,,,,,,
7,Aspir-Low,,,,,,,,,,,,,,,,,,,
8,ZORprin,,,,,,,,,,,,,,,,,,,
9,Ecotrin,,,,,,,,,,,,,,,,,,,
10,Aspergum,,,,,,,,,,,,,,,,,,,
11,Halfprin,,,,,,,,,,,,,,,,,,,
12,Bufferin Low Dose,,,,,,,,,,,,,,,,,,,
13,Aspiritab,,,,,,,,,,,,,,,,,,,
14,Aspirtab,,,,,,,,,,,,,,,,,,,
15,Buffasal,,,,,,,,,,,,,,,,,,,
16,Ecpirin,,,,,,,,,,,,,,,,,,,
17,Entercote,,,,,,,,,,,,,,,,,,,
18,Fasprin,,,,,,,,,,,,,,,,,,,
19,Genacote,,,,,,,,,,,,,,,,,,,
20,Medi-Seltzer,,,,,,,,,,,,,,,,,,,
21,Norwich Aspirin,,,,,,,,,,,,,,,,,,,
22,St. Joseph Aspirin,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,
