,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Cipro I.V.,,,,,,,,,,,,,,,,,,,
1,streptomycin,,,,,,,,,,,,,,,,,,,
2,Cipro,,,,,,,,,,,,,,,,,,,
3,doxycycline,,,,,,,,,,,,,,,,,,,
4,Vibramycin,,,,,,,,,,,,,,,,,,,
5,ciprofloxacin,,,,,,,,,,,,,,,,,,,
6,Doryx,,,,,,,,,,,,,,,,,,,
7,Doxy 200,,,,,,,,,,,,,,,,,,,
8,Doxy 100,,,,,,,,,,,,,,,,,,,
9,gentamicin,,,,,,,,,,,,,,,,,,,
10,Chloromycetin,,,,,,,,,,,,,,,,,,,
11,Cipro XR,,,,,,,,,,,,,,,,,,,
12,Monodox,,,,,,,,,,,,,,,,,,,
13,tobramycin,,,,,,,,,,,,,,,,,,,
14,chloramphenicol,,,,,,,,,,,,,,,,,,,
15,Garamycin,,,,,,,,,,,,,,,,,,,
16,Morgidox,,,,,,,,,,,,,,,,,,,
17,Ocudox,,,,,,,,,,,,,,,,,,,
18,Oraxyl,,,,,,,,,,,,,,,,,,,
19,Vibra-Tabs,,,,,,,,,,,,,,,,,,,
20,Chloromycetin Sodium Succinate,,,,,,,,,,,,,,,,,,,
21,Minocin for Injection,,,,,,,,,,,,,,,,,,,
22,minocycline,,,,,,,,,,,,,,,,,,,
23,Nebcin,,,,,,,,,,,,,,,,,,,
24,Tobi,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,
