,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Aldara,,,,,,,,,,,,,,,,,,,
1,imiquimod,,,,,,,,,,,,,,,,,,,
2,Condylox,,,,,,,,,,,,,,,,,,,
3,podofilox,,,,,,,,,,,,,,,,,,,
4,Zyclara,,,,,,,,,,,,,,,,,,,
5,sinecatechins,,,,,,,,,,,,,,,,,,,
6,Veregen,,,,,,,,,,,,,,,,,,,
7,Intron A,,,,,,,,,,,,,,,,,,,
8,Alferon N,,,,,,,,,,,,,,,,,,,
9,interferon alfa-2b,,,,,,,,,,,,,,,,,,,
10,interferon alfa-n3,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,
