,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,ibuprofen,,,,,,,,,,,,,,,,,,,
1,naproxen,,,,,,,,,,,,,,,,,,,
2,Advil,,,,,,,,,,,,,,,,,,,
3,Tylenol,,,,,,,,,,,,,,,,,,,
4,acetaminophen,,,,,,,,,,,,,,,,,,,
5,Paracetamol,,,,,,,,,,,,,,,,,,,
6,diclofenac,,,,,,,,,,,,,,,,,,,
7,Voltaren,,,,,,,,,,,,,,,,,,,
8,Anaprox,,,,,,,,,,,,,,,,,,,
9,Tylenol Arthritis Pain,,,,,,,,,,,,,,,,,,,
10,Aleve,,,,,,,,,,,,,,,,,,,
11,Motrin,,,,,,,,,,,,,,,,,,,
12,Naprosyn,,,,,,,,,,,,,,,,,,,
13,Cataflam,,,,,,,,,,,,,,,,,,,
14,IBU,,,,,,,,,,,,,,,,,,,
15,nabumetone,,,,,,,,,,,,,,,,,,,
16,Relafen,,,,,,,,,,,,,,,,,,,
17,Naprelan,,,,,,,,,,,,,,,,,,,
18,Zipsor,,,,,,,,,,,,,,,,,,,
19,Advil Liqui-Gels,,,,,,,,,,,,,,,,,,,
20,Anaprox-DS,,,,,,,,,,,,,,,,,,,
21,Mapap,,,,,,,,,,,,,,,,,,,
22,Soma Compound,,,,,,,,,,,,,,,,,,,
23,Q-Pap,,,,,,,,,,,,,,,,,,,
24,Tylenol 8 Hour,,,,,,,,,,,,,,,,,,,
25,Acephen,,,,,,,,,,,,,,,,,,,
26,aspirin / caffeine / orphenadrine,,,,,,,,,,,,,,,,,,,
27,Dolono,,,,,,,,,,,,,,,,,,,
28,Ibu-6,,,,,,,,,,,,,,,,,,,
29,Ibu-8,,,,,,,,,,,,,,,,,,,
30,IBU-200,,,,,,,,,,,,,,,,,,,
