,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,azithromycin,,,,,,,,,,,,,,,,,,,
1,Azithromycin Dose Pack,,,,,,,,,,,,,,,,,,,
2,Zithromax,,,,,,,,,,,,,,,,,,,
3,doxycycline,,,,,,,,,,,,,,,,,,,
4,Biaxin,,,,,,,,,,,,,,,,,,,
5,clarithromycin,,,,,,,,,,,,,,,,,,,
6,Vibramycin,,,,,,,,,,,,,,,,,,,
7,levofloxacin,,,,,,,,,,,,,,,,,,,
8,erythromycin,,,,,,,,,,,,,,,,,,,
9,Doxy 100,,,,,,,,,,,,,,,,,,,
10,Doryx,,,,,,,,,,,,,,,,,,,
11,Levaquin,,,,,,,,,,,,,,,,,,,
12,Zmax,,,,,,,,,,,,,,,,,,,
13,Achromycin V,,,,,,,,,,,,,,,,,,,
14,Erythrocin,,,,,,,,,,,,,,,,,,,
15,Floxin,,,,,,,,,,,,,,,,,,,
16,Monodox,,,,,,,,,,,,,,,,,,,
17,Biaxin XL,,,,,,,,,,,,,,,,,,,
18,Doxy 200,,,,,,,,,,,,,,,,,,,
19,Morgidox,,,,,,,,,,,,,,,,,,,
20,Ocudox,,,,,,,,,,,,,,,,,,,
21,Oraxyl,,,,,,,,,,,,,,,,,,,
22,Vibra-Tabs,,,,,,,,,,,,,,,,,,,
23,Flagyl,,,,,,,,,,,,,,,,,,,
24,Flagyl 375,,,,,,,,,,,,,,,,,,,
25,Flagyl ER,,,,,,,,,,,,,,,,,,,
26,Flagyl IV,,,,,,,,,,,,,,,,,,,
27,Metro,,,,,,,,,,,,,,,,,,,
28,metronidazole,,,,,,,,,,,,,,,,,,,
29,ofloxacin,,,,,,,,,,,,,,,,,,,
30,Ery-Tab,,,,,,,,,,,,,,,,,,,
31,tetracycline,,,,,,,,,,,,,,,,,,,
32,E.E.S.-400,,,,,,,,,,,,,,,,,,,
33,E.E.S.-400 Filmtab,,,,,,,,,,,,,,,,,,,
34,E.E.S. Granules,,,,,,,,,,,,,,,,,,,
35,Eryc,,,,,,,,,,,,,,,,,,,
36,EryPed,,,,,,,,,,,,,,,,,,,
37,Erythrocin Lactobionate,,,,,,,,,,,,,,,,,,,
38,Erythrocin Stearate Filmtab,,,,,,,,,,,,,,,,,,,
39,Ilosone,,,,,,,,,,,,,,,,,,,
40,PCE Dispertab,,,,,,,,,,,,,,,,,,,
41,Sumycin,,,,,,,,,,,,,,,,,,,
42,Ala-Tet,,,,,,,,,,,,,,,,,,,
43,Brodspec,,,,,,,,,,,,,,,,,,,
44,Panmycin,,,,,,,,,,,,,,,,,,,
45,Tetracap,,,,,,,,,,,,,,,,,,,
46,Tetracon,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,,,
