,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,midodrine,,,,,,,,,,,,,,,,,,,
1,Florinef,,,,,,,,,,,,,,,,,,,
2,fludrocortisone,,,,,,,,,,,,,,,,,,,
3,sodium chloride,,,,,,,,,,,,,,,,,,,
4,clonidine,,,,,,,,,,,,,,,,,,,
5,Orvaten,,,,,,,,,,,,,,,,,,,
6,Florinef Acetate,,,,,,,,,,,,,,,,,,,
7,methylphenidate,,,,,,,,,,,,,,,,,,,
8,bupropion,,,,,,,,,,,,,,,,,,,
9,labetalol,,,,,,,,,,,,,,,,,,,
10,octreotide,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,
