,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,calcium gluconate,,,,,,,,,,,,,,,,,,,
1,Kayexalate,,,,,,,,,,,,,,,,,,,
2,sodium bicarbonate,,,,,,,,,,,,,,,,,,,
3,sodium polystyrene sulfonate,,,,,,,,,,,,,,,,,,,
4,Kionex,,,,,,,,,,,,,,,,,,,
5,Kalexate,,,,,,,,,,,,,,,,,,,
6,Neut,,,,,,,,,,,,,,,,,,,
7,Humulin R,,,,,,,,,,,,,,,,,,,
8,calcium chloride,,,,,,,,,,,,,,,,,,,
9,Veltassa,,,,,,,,,,,,,,,,,,,
10,insulin regular,,,,,,,,,,,,,,,,,,,
11,Novolin R,,,,,,,,,,,,,,,,,,,
12,patiromer,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,
