,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,terbinafine,,,,,,,,,,,,,,,,,,,
1,Lamisil,,,,,,,,,,,,,,,,,,,
2,Sporanox,,,,,,,,,,,,,,,,,,,
3,griseofulvin,,,,,,,,,,,,,,,,,,,
4,Grifulvin V,,,,,,,,,,,,,,,,,,,
5,itraconazole,,,,,,,,,,,,,,,,,,,
6,Gris-PEG,,,,,,,,,,,,,,,,,,,
7,Terbinex,,,,,,,,,,,,,,,,,,,
8,Onmel,,,,,,,,,,,,,,,,,,,
9,Sporanox PulsePak,,,,,,,,,,,,,,,,,,,
10,Fulvicin P / G,,,,,,,,,,,,,,,,,,,
11,Fulvicin U / F,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,
