,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Solarcaine Burn Relief,,,,,,,,,,,,,,,,,,,
1,Solarcaine First Aid Medicated Spray,,,,,,,,,,,,,,,,,,,
2,Aloe Vera Burn Relief Spray with Lidocaine,,,,,,,,,,,,,,,,,,,
3,AneCream,,,,,,,,,,,,,,,,,,,
4,Bactine,,,,,,,,,,,,,,,,,,,
5,lidocaine,,,,,,,,,,,,,,,,,,,
6,Dermoplast,,,,,,,,,,,,,,,,,,,
7,Lidocream,,,,,,,,,,,,,,,,,,,
8,Lanacane,,,,,,,,,,,,,,,,,,,
9,Xylocaine Topical,,,,,,,,,,,,,,,,,,,
10,benzocaine,,,,,,,,,,,,,,,,,,,
11,AneCream with Tegaderm,,,,,,,,,,,,,,,,,,,
12,Senatec,,,,,,,,,,,,,,,,,,,
13,Medi-Quik Spray,,,,,,,,,,,,,,,,,,,
14,Anestafoam,,,,,,,,,,,,,,,,,,,
15,CidalEaze,,,,,,,,,,,,,,,,,,,
16,DermacinRx Lido V Pak,,,,,,,,,,,,,,,,,,,
17,Eha Lotion,,,,,,,,,,,,,,,,,,,
18,LidaMantle,,,,,,,,,,,,,,,,,,,
19,Lidopin,,,,,,,,,,,,,,,,,,,
20,LidoRxKit,,,,,,,,,,,,,,,,,,,
21,Lidotrans 5 Pak,,,,,,,,,,,,,,,,,,,
22,Lidovex,,,,,,,,,,,,,,,,,,,
23,Lidozol,,,,,,,,,,,,,,,,,,,
24,Regenecare HA Spray,,,,,,,,,,,,,,,,,,,
25,Xylocaine Jelly,,,,,,,,,,,,,,,,,,,
26,Baza Clear,,,,,,,,,,,,,,,,,,,
27,Sween,,,,,,,,,,,,,,,,,,,
28,vitamin a & d,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,
