,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,simethicone,,,,,,,,,,,,,,,,,,,
1,Alka-Seltzer Anti-Gas,,,,,,,,,,,,,,,,,,,
2,Anti-Gas Ultra Strength,,,,,,,,,,,,,,,,,,,
3,Phazyme,,,,,,,,,,,,,,,,,,,
4,Genasyme,,,,,,,,,,,,,,,,,,,
5,Mytab Gas,,,,,,,,,,,,,,,,,,,
6,Mylicon,,,,,,,,,,,,,,,,,,,
7,Maalox Anti-Gas,,,,,,,,,,,,,,,,,,,
8,Mylanta Gas,,,,,,,,,,,,,,,,,,,
9,Ovol,,,,,,,,,,,,,,,,,,,
10,Mi-Acid Gas Relief,,,,,,,,,,,,,,,,,,,
11,Equalize Gas Relief Drops,,,,,,,,,,,,,,,,,,,
12,Gas Aide,,,,,,,,,,,,,,,,,,,
13,Infantaire Gas Relief,,,,,,,,,,,,,,,,,,,
14,Mylanta Gas Maximum Strength,,,,,,,,,,,,,,,,,,,
15,Baby Gasz,,,,,,,,,,,,,,,,,,,
16,Gas Free Extra Strength,,,,,,,,,,,,,,,,,,,
17,Little Tummys,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,
