,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,metformin,,,,,,,,,,,,,,,,,,,
1,Glucophage,,,,,,,,,,,,,,,,,,,
2,Januvia,,,,,,,,,,,,,,,,,,,
3,Victoza,,,,,,,,,,,,,,,,,,,
4,Amaryl,,,,,,,,,,,,,,,,,,,
5,Invokana,,,,,,,,,,,,,,,,,,,
6,Actos,,,,,,,,,,,,,,,,,,,
7,Levemir,,,,,,,,,,,,,,,,,,,
8,Glucotrol,,,,,,,,,,,,,,,,,,,
9,Lantus,,,,,,,,,,,,,,,,,,,
10,Janumet,,,,,,,,,,,,,,,,,,,
11,Byetta,,,,,,,,,,,,,,,,,,,
12,glimepiride,,,,,,,,,,,,,,,,,,,
13,glipizide,,,,,,,,,,,,,,,,,,,
14,Bydureon,,,,,,,,,,,,,,,,,,,
15,Farxiga,,,,,,,,,,,,,,,,,,,
16,Humalog,,,,,,,,,,,,,,,,,,,
17,Tradjenta,,,,,,,,,,,,,,,,,,,
18,Onglyza,,,,,,,,,,,,,,,,,,,
19,Novolog,,,,,,,,,,,,,,,,,,,
20,Lantus Solostar,,,,,,,,,,,,,,,,,,,
21,metformin / sitagliptin,,,,,,,,,,,,,,,,,,,
22,pioglitazone,,,,,,,,,,,,,,,,,,,
23,Prandin,,,,,,,,,,,,,,,,,,,
24,GlipiZIDE XL,,,,,,,,,,,,,,,,,,,
25,glyburide,,,,,,,,,,,,,,,,,,,
26,Avandia,,,,,,,,,,,,,,,,,,,
27,Fortamet,,,,,,,,,,,,,,,,,,,
28,Glucophage XR,,,,,,,,,,,,,,,,,,,
29,Glumetza,,,,,,,,,,,,,,,,,,,
30,Kombiglyze XR,,,,,,,,,,,,,,,,,,,
31,sitagliptin,,,,,,,,,,,,,,,,,,,
32,Welchol,,,,,,,,,,,,,,,,,,,
33,Riomet,,,,,,,,,,,,,,,,,,,
34,Apidra,,,,,,,,,,,,,,,,,,,
35,exenatide,,,,,,,,,,,,,,,,,,,
36,glimepiride / pioglitazone,,,,,,,,,,,,,,,,,,,
37,Glucotrol XL,,,,,,,,,,,,,,,,,,,
38,insulin glargine,,,,,,,,,,,,,,,,,,,
39,Jardiance,,,,,,,,,,,,,,,,,,,
40,liraglutide,,,,,,,,,,,,,,,,,,,
41,Trulicity,,,,,,,,,,,,,,,,,,,
42,canagliflozin,,,,,,,,,,,,,,,,,,,
43,Glucovance,,,,,,,,,,,,,,,,,,,
44,glyburide / metformin,,,,,,,,,,,,,,,,,,,
45,Humalog KwikPen,,,,,,,,,,,,,,,,,,,
46,insulin detemir,,,,,,,,,,,,,,,,,,,
47,miglitol,,,,,,,,,,,,,,,,,,,
48,NovoLog FlexPen,,,,,,,,,,,,,,,,,,,
49,repaglinide,,,,,,,,,,,,,,,,,,,
50,saxagliptin,,,,,,,,,,,,,,,,,,,
51,ActoPlus Met,,,,,,,,,,,,,,,,,,,
52,chromium picolinate,,,,,,,,,,,,,,,,,,,
53,dapagliflozin / metformin,,,,,,,,,,,,,,,,,,,
54,dapagliflozin,,,,,,,,,,,,,,,,,,,
55,DiaBeta,,,,,,,,,,,,,,,,,,,
56,glipizide / metformin,,,,,,,,,,,,,,,,,,,
57,Glynase,,,,,,,,,,,,,,,,,,,
58,Glyset,,,,,,,,,,,,,,,,,,,
59,Humulin N,,,,,,,,,,,,,,,,,,,
60,insulin aspart,,,,,,,,,,,,,,,,,,,
61,insulin lispro,,,,,,,,,,,,,,,,,,,
62,linagliptin,,,,,,,,,,,,,,,,,,,
63,metformin / pioglitazone,,,,,,,,,,,,,,,,,,,
64,metformin / saxagliptin,,,,,,,,,,,,,,,,,,,
65,acarbose,,,,,,,,,,,,,,,,,,,
66,ActoPlus Met XR,,,,,,,,,,,,,,,,,,,
67,bromocriptine,,,,,,,,,,,,,,,,,,,
68,colesevelam,,,,,,,,,,,,,,,,,,,
69,Cycloset,,,,,,,,,,,,,,,,,,,
70,Diabinese,,,,,,,,,,,,,,,,,,,
71,Duetact,,,,,,,,,,,,,,,,,,,
72,glimepiride / rosiglitazone,,,,,,,,,,,,,,,,,,,
73,Glycron,,,,,,,,,,,,,,,,,,,
74,Glynase PresTab,,,,,,,,,,,,,,,,,,,
75,Humulin 70 / 30,,,,,,,,,,,,,,,,,,,
76,Humulin R,,,,,,,,,,,,,,,,,,,
77,insulin lispro / insulin lispro protamine,,,,,,,,,,,,,,,,,,,
78,insulin regular,,,,,,,,,,,,,,,,,,,
79,Janumet XR,,,,,,,,,,,,,,,,,,,
80,Jentadueto,,,,,,,,,,,,,,,,,,,
81,linagliptin / metformin,,,,,,,,,,,,,,,,,,,
82,Metaglip,,,,,,,,,,,,,,,,,,,
83,nateglinide,,,,,,,,,,,,,,,,,,,
84,Nesina,,,,,,,,,,,,,,,,,,,
85,Novolin 70 / 30,,,,,,,,,,,,,,,,,,,
86,Novolin N,,,,,,,,,,,,,,,,,,,
87,Novolin R,,,,,,,,,,,,,,,,,,,
