,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Flonase,,,,,,,,,,,,,,,,,,,
1,fluticasone,,,,,,,,,,,,,,,,,,,
2,Veramyst,,,,,,,,,,,,,,,,,,,
3,brompheniramine / phenylephrine,,,,,,,,,,,,,,,,,,,
4,Allerx Dose Pack DF,,,,,,,,,,,,,,,,,,,
5,chlorpheniramine / methscopolamine,,,,,,,,,,,,,,,,,,,
6,chlorpheniramine / methscopolamine / phenylephrine,,,,,,,,,,,,,,,,,,,
7,Bromfed,,,,,,,,,,,,,,,,,,,
8,Ticanase,,,,,,,,,,,,,,,,,,,
9,Nohist Plus,,,,,,,,,,,,,,,,,,,
10,Dimetapp Children's Cold & Allergy,,,,,,,,,,,,,,,,,,,
11,Allergy DN PE,,,,,,,,,,,,,,,,,,,
12,Decon-A,,,,,,,,,,,,,,,,,,,
13,AH-Chew,,,,,,,,,,,,,,,,,,,
14,Alenaze-D,,,,,,,,,,,,,,,,,,,
15,Dallergy PE,,,,,,,,,,,,,,,,,,,
16,Dexodryl,,,,,,,,,,,,,,,,,,,
17,Dimaphen Elixir,,,,,,,,,,,,,,,,,,,
18,Rhinabid,,,,,,,,,,,,,,,,,,,
19,Rynex PE,,,,,,,,,,,,,,,,,,,
20,Zotex-PE,,,,,,,,,,,,,,,,,,,
21,Aerohist Plus,,,,,,,,,,,,,,,,,,,
22,AH-Chew II,,,,,,,,,,,,,,,,,,,
23,Allergy DN II,,,,,,,,,,,,,,,,,,,
24,AlleRx DF,,,,,,,,,,,,,,,,,,,
25,AlleRx Dose Pack PE (PM Dose),,,,,,,,,,,,,,,,,,,
26,BroveX-D,,,,,,,,,,,,,,,,,,,
27,BroveX PB,,,,,,,,,,,,,,,,,,,
28,chlorpheniramine / dextromethorphan / methscopolamine,,,,,,,,,,,,,,,,,,,
29,Dehistine,,,,,,,,,,,,,,,,,,,
30,DuraTan PE,,,,,,,,,,,,,,,,,,,
31,Duravent DA,,,,,,,,,,,,,,,,,,,
32,Entre-B,,,,,,,,,,,,,,,,,,,
33,Extendryl Chews,,,,,,,,,,,,,,,,,,,
34,J-Tan D,,,,,,,,,,,,,,,,,,,
35,RespiVent DF,,,,,,,,,,,,,,,,,,,
36,Ryneze,,,,,,,,,,,,,,,,,,,
37,Seradex-LA,,,,,,,,,,,,,,,,,,,
38,V-HIST,,,,,,,,,,,,,,,,,,,
39,Vazotab,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,
