,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Chantix,,,,,,,,,,,,,,,,,,,
1,bupropion,,,,,,,,,,,,,,,,,,,
2,Zyban,,,,,,,,,,,,,,,,,,,
3,Topamax,,,,,,,,,,,,,,,,,,,
4,Buproban,,,,,,,,,,,,,,,,,,,
5,Nicoderm CQ,,,,,,,,,,,,,,,,,,,
6,nicotine,,,,,,,,,,,,,,,,,,,
7,Habitrol,,,,,,,,,,,,,,,,,,,
8,Nicorette,,,,,,,,,,,,,,,,,,,
9,clonidine,,,,,,,,,,,,,,,,,,,
10,Nicotrol Inhaler,,,,,,,,,,,,,,,,,,,
11,varenicline,,,,,,,,,,,,,,,,,,,
12,Nicotrol NS,,,,,,,,,,,,,,,,,,,
13,Topamax Sprinkle,,,,,,,,,,,,,,,,,,,
14,Topiragen,,,,,,,,,,,,,,,,,,,
15,topiramate,,,,,,,,,,,,,,,,,,,
16,Commit,,,,,,,,,,,,,,,,,,,
17,Leader Nicotine Polacrilex,,,,,,,,,,,,,,,,,,,
18,nortriptyline,,,,,,,,,,,,,,,,,,,
19,naltrexone,,,,,,,,,,,,,,,,,,,
20,Nicorelief,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,
