,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,amiodarone,,,,,,,,,,,,,,,,,,,
1,Cordarone,,,,,,,,,,,,,,,,,,,
2,Pacerone,,,,,,,,,,,,,,,,,,,
3,lidocaine,,,,,,,,,,,,,,,,,,,
4,vasopressin,,,,,,,,,,,,,,,,,,,
5,Nexterone,,,,,,,,,,,,,,,,,,,
6,Xylocaine HCl,,,,,,,,,,,,,,,,,,,
7,Pitressin,,,,,,,,,,,,,,,,,,,
8,Anestacaine,,,,,,,,,,,,,,,,,,,
9,DentiPatch,,,,,,,,,,,,,,,,,,,
10,UAD Caine,,,,,,,,,,,,,,,,,,,
11,Dilocaine,,,,,,,,,,,,,,,,,,,
12,L-Caine,,,,,,,,,,,,,,,,,,,
13,Lidoject 1,,,,,,,,,,,,,,,,,,,
14,Truxacaine,,,,,,,,,,,,,,,,,,,
15,Nervocaine,,,,,,,,,,,,,,,,,,,
16,Vasostrict,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,
