,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,salicylic acid,,,,,,,,,,,,,,,,,,,
1,Compound W,,,,,,,,,,,,,,,,,,,
2,Duofilm,,,,,,,,,,,,,,,,,,,
3,Wart Remover,,,,,,,,,,,,,,,,,,,
4,Dr Scholl's Clear Away Wart Remover,,,,,,,,,,,,,,,,,,,
5,fluorouracil,,,,,,,,,,,,,,,,,,,
6,Mediplast,,,,,,,,,,,,,,,,,,,
7,Durasal,,,,,,,,,,,,,,,,,,,
8,Occlusal-HP,,,,,,,,,,,,,,,,,,,
9,Clear Away Wart Removal System,,,,,,,,,,,,,,,,,,,
10,Acnex,,,,,,,,,,,,,,,,,,,
11,Sal-Plant Gel,,,,,,,,,,,,,,,,,,,
12,Duoplant,,,,,,,,,,,,,,,,,,,
13,Sal-Acid Plasters,,,,,,,,,,,,,,,,,,,
14,Salactic Film,,,,,,,,,,,,,,,,,,,
15,Trans-Ver-Sal,,,,,,,,,,,,,,,,,,,
16,Gordofilm,,,,,,,,,,,,,,,,,,,
17,Tinamed Plantar,,,,,,,,,,,,,,,,,,,
18,UltraSal-ER,,,,,,,,,,,,,,,,,,,
19,Virasal,,,,,,,,,,,,,,,,,,,
20,silver nitrate,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,
