,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Visipaque,,,,,,,,,,,,,,,,,,,
1,Ultravist,,,,,,,,,,,,,,,,,,,
2,iopromide,,,,,,,,,,,,,,,,,,,
3,iodixanol,,,,,,,,,,,,,,,,,,,
4,iohexol,,,,,,,,,,,,,,,,,,,
5,Omnipaque 140,,,,,,,,,,,,,,,,,,,
6,Omnipaque 180,,,,,,,,,,,,,,,,,,,
7,Omnipaque 240,,,,,,,,,,,,,,,,,,,
8,Omnipaque 300,,,,,,,,,,,,,,,,,,,
9,Omnipaque 350,,,,,,,,,,,,,,,,,,,
10,Omnipaque Flexipak,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,
