,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,polymyxin b / trimethoprim,,,,,,,,,,,,,,,,,,,
1,Polytrim,,,,,,,,,,,,,,,,,,,
2,bacitracin / polymyxin b,,,,,,,,,,,,,,,,,,,
3,bacitracin / neomycin / polymyxin b,,,,,,,,,,,,,,,,,,,
4,Neocin,,,,,,,,,,,,,,,,,,,
5,Polycin-B,,,,,,,,,,,,,,,,,,,
6,AK-Poly-Bac,,,,,,,,,,,,,,,,,,,
7,Neocidin,,,,,,,,,,,,,,,,,,,
8,Ocu-Spore-B,,,,,,,,,,,,,,,,,,,
9,Neo-Polycin,,,,,,,,,,,,,,,,,,,
10,Polycin,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,
