,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,warfarin,,,,,,,,,,,,,,,,,,,
1,Pradaxa,,,,,,,,,,,,,,,,,,,
2,Eliquis,,,,,,,,,,,,,,,,,,,
3,aspirin,,,,,,,,,,,,,,,,,,,
4,Coumadin,,,,,,,,,,,,,,,,,,,
5,Xarelto,,,,,,,,,,,,,,,,,,,
6,Aspir 81,,,,,,,,,,,,,,,,,,,
7,apixaban,,,,,,,,,,,,,,,,,,,
8,Jantoven,,,,,,,,,,,,,,,,,,,
9,Aspir-Low,,,,,,,,,,,,,,,,,,,
10,dabigatran,,,,,,,,,,,,,,,,,,,
11,rivaroxaban,,,,,,,,,,,,,,,,,,,
12,Bufferin Low Dose,,,,,,,,,,,,,,,,,,,
13,Fasprin,,,,,,,,,,,,,,,,,,,
14,Halfprin,,,,,,,,,,,,,,,,,,,
15,St. Joseph Aspirin,,,,,,,,,,,,,,,,,,,
16,ZORprin,,,,,,,,,,,,,,,,,,,
17,Genacote,,,,,,,,,,,,,,,,,,,
18,Medi-Seltzer,,,,,,,,,,,,,,,,,,,
19,Norwich Aspirin,,,,,,,,,,,,,,,,,,,
20,Savaysa,,,,,,,,,,,,,,,,,,,
21,edoxaban,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,
