,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Vibramycin,,,,,,,,,,,,,,,,,,,
1,doxycycline,,,,,,,,,,,,,,,,,,,
2,Doxy 100,,,,,,,,,,,,,,,,,,,
3,Doxy 200,,,,,,,,,,,,,,,,,,,
4,Monodox,,,,,,,,,,,,,,,,,,,
5,tetracycline,,,,,,,,,,,,,,,,,,,
6,Chloromycetin,,,,,,,,,,,,,,,,,,,
7,Doryx,,,,,,,,,,,,,,,,,,,
8,Morgidox,,,,,,,,,,,,,,,,,,,
9,Vibra-Tabs,,,,,,,,,,,,,,,,,,,
10,chloramphenicol,,,,,,,,,,,,,,,,,,,
11,Ocudox,,,,,,,,,,,,,,,,,,,
12,Oraxyl,,,,,,,,,,,,,,,,,,,
13,Minocin for Injection,,,,,,,,,,,,,,,,,,,
14,Sumycin,,,,,,,,,,,,,,,,,,,
15,Achromycin V,,,,,,,,,,,,,,,,,,,
16,Ala-Tet,,,,,,,,,,,,,,,,,,,
17,Brodspec,,,,,,,,,,,,,,,,,,,
18,minocycline,,,,,,,,,,,,,,,,,,,
19,Panmycin,,,,,,,,,,,,,,,,,,,
20,Tetracap,,,,,,,,,,,,,,,,,,,
21,Tetracon,,,,,,,,,,,,,,,,,,,
22,Chloromycetin Sodium Succinate,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,
