,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,potassium chloride,,,,,,,,,,,,,,,,,,,
1,Aldactone,,,,,,,,,,,,,,,,,,,
2,K-Dur,,,,,,,,,,,,,,,,,,,
3,Klor-Con,,,,,,,,,,,,,,,,,,,
4,Klor-Con M20,,,,,,,,,,,,,,,,,,,
5,spironolactone,,,,,,,,,,,,,,,,,,,
6,Slow-K,,,,,,,,,,,,,,,,,,,
7,Klor-Con 10,,,,,,,,,,,,,,,,,,,
8,Klor-Con M10,,,,,,,,,,,,,,,,,,,
9,K-Tab,,,,,,,,,,,,,,,,,,,
10,KCl,,,,,,,,,,,,,,,,,,,
11,K-Dur 10,,,,,,,,,,,,,,,,,,,
12,Effervescent Potassium,,,,,,,,,,,,,,,,,,,
13,K-Lor,,,,,,,,,,,,,,,,,,,
14,Kay Ciel,,,,,,,,,,,,,,,,,,,
15,potassium gluconate,,,,,,,,,,,,,,,,,,,
16,Klor-Con 8,,,,,,,,,,,,,,,,,,,
17,Effervescent Potassium / Chloride,,,,,,,,,,,,,,,,,,,
18,Epiklor,,,,,,,,,,,,,,,,,,,
19,Micro-K,,,,,,,,,,,,,,,,,,,
20,Micro-K 10,,,,,,,,,,,,,,,,,,,
21,Gen-K,,,,,,,,,,,,,,,,,,,
22,K-Sol,,,,,,,,,,,,,,,,,,,
23,Kal Potassium 99,,,,,,,,,,,,,,,,,,,
24,Kaochlor S-F,,,,,,,,,,,,,,,,,,,
25,Kaon-CI,,,,,,,,,,,,,,,,,,,
26,Kaon-CL 10,,,,,,,,,,,,,,,,,,,
27,Kaon-CL 20%,,,,,,,,,,,,,,,,,,,
28,Klor-Con / 25,,,,,,,,,,,,,,,,,,,
29,Klor-Con M15,,,,,,,,,,,,,,,,,,,
30,Klor-Con Sprinkle,,,,,,,,,,,,,,,,,,,
31,Klotrix,,,,,,,,,,,,,,,,,,,
32,potassium bicarbonate,,,,,,,,,,,,,,,,,,,
33,Rum-K,,,,,,,,,,,,,,,,,,,
34,potassium bicarbonate / potassium chloride,,,,,,,,,,,,,,,,,,,
35,Klor-Con / EF,,,,,,,,,,,,,,,,,,,
36,Kaon,,,,,,,,,,,,,,,,,,,
37,citric acid / potassium bicarbonate,,,,,,,,,,,,,,,,,,,
38,K-Effervescent,,,,,,,,,,,,,,,,,,,
39,K-Lyte / Cl,,,,,,,,,,,,,,,,,,,
40,K-Lyte / Cl 25,,,,,,,,,,,,,,,,,,,
41,K-vescent,,,,,,,,,,,,,,,,,,,
42,Quick-K,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,
