,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Creon,,,,,,,,,,,,,,,,,,,
1,Zenpep,,,,,,,,,,,,,,,,,,,
2,pancrelipase,,,,,,,,,,,,,,,,,,,
3,Pancreaze,,,,,,,,,,,,,,,,,,,
4,Pancrease MT,,,,,,,,,,,,,,,,,,,
5,Viokase,,,,,,,,,,,,,,,,,,,
6,Lapase,,,,,,,,,,,,,,,,,,,
7,Viokace,,,,,,,,,,,,,,,,,,,
8,Dygase,,,,,,,,,,,,,,,,,,,
9,Pangestyme CN 10,,,,,,,,,,,,,,,,,,,
10,Pangestyme EC,,,,,,,,,,,,,,,,,,,
11,Panocaps,,,,,,,,,,,,,,,,,,,
12,Pertzye,,,,,,,,,,,,,,,,,,,
13,Ultresa,,,,,,,,,,,,,,,,,,,
14,Lipram UL,,,,,,,,,,,,,,,,,,,
15,Pancrecarb MS,,,,,,,,,,,,,,,,,,,
16,pancreatin,,,,,,,,,,,,,,,,,,,
17,Hi-Vegi-Lip,,,,,,,,,,,,,,,,,,,
18,Pancreatin 4X,,,,,,,,,,,,,,,,,,,
19,Pan-2400,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,
