,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,ibuprofen,,,,,,,,,,,,,,,,,,,
1,naproxen,,,,,,,,,,,,,,,,,,,
2,acetaminophen,,,,,,,,,,,,,,,,,,,
3,Advil,,,,,,,,,,,,,,,,,,,
4,Aleve,,,,,,,,,,,,,,,,,,,
5,Naprosyn,,,,,,,,,,,,,,,,,,,
6,Motrin,,,,,,,,,,,,,,,,,,,
7,Aflaxen,,,,,,,,,,,,,,,,,,,
8,Addaprin,,,,,,,,,,,,,,,,,,,
9,Advil Liqui-Gels,,,,,,,,,,,,,,,,,,,
10,Flanax Pain Reliever,,,,,,,,,,,,,,,,,,,
11,IBU,,,,,,,,,,,,,,,,,,,
12,Actiprofen,,,,,,,,,,,,,,,,,,,
13,Genpril,,,,,,,,,,,,,,,,,,,
14,Motrin IB,,,,,,,,,,,,,,,,,,,
15,NeoProfen,,,,,,,,,,,,,,,,,,,
16,All Day Relief,,,,,,,,,,,,,,,,,,,
17,A-G Profen,,,,,,,,,,,,,,,,,,,
18,Anaprox,,,,,,,,,,,,,,,,,,,
19,Anaprox-DS,,,,,,,,,,,,,,,,,,,
20,All Day Pain Relief,,,,,,,,,,,,,,,,,,,
21,EC-Naprosyn,,,,,,,,,,,,,,,,,,,
22,Nuprin,,,,,,,,,,,,,,,,,,,
23,Haltran,,,,,,,,,,,,,,,,,,,
24,IBU-200,,,,,,,,,,,,,,,,,,,
25,Midol IB,,,,,,,,,,,,,,,,,,,
26,Naprelan,,,,,,,,,,,,,,,,,,,
27,Ibu-8,,,,,,,,,,,,,,,,,,,
28,Ibu-Tab,,,,,,,,,,,,,,,,,,,
29,Ibu-4,,,,,,,,,,,,,,,,,,,
30,Ibu-6,,,,,,,,,,,,,,,,,,,
31,Proprinal,,,,,,,,,,,,,,,,,,,
32,Q-Profen,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,
