,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,prednisone,,,,,,,,,,,,,,,,,,,
1,Decadron,,,,,,,,,,,,,,,,,,,
2,Remicade,,,,,,,,,,,,,,,,,,,
3,dexamethasone,,,,,,,,,,,,,,,,,,,
4,Dexamethasone Intensol,,,,,,,,,,,,,,,,,,,
5,Zema Pak,,,,,,,,,,,,,,,,,,,
6,infliximab,,,,,,,,,,,,,,,,,,,
7,Baycadron,,,,,,,,,,,,,,,,,,,
8,De-Sone LA,,,,,,,,,,,,,,,,,,,
9,Dexacen-4,,,,,,,,,,,,,,,,,,,
10,Dexasone,,,,,,,,,,,,,,,,,,,
11,Dexasone LA,,,,,,,,,,,,,,,,,,,
12,Dexpak Taperpak,,,,,,,,,,,,,,,,,,,
13,Solurex,,,,,,,,,,,,,,,,,,,
14,Solurex LA,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,
