,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Lyrica,,,,,,,,,,,,,,,,,,,
1,Cymbalta,,,,,,,,,,,,,,,,,,,
2,gabapentin,,,,,,,,,,,,,,,,,,,
3,Savella,,,,,,,,,,,,,,,,,,,
4,tramadol,,,,,,,,,,,,,,,,,,,
5,cyclobenzaprine,,,,,,,,,,,,,,,,,,,
6,amitriptyline,,,,,,,,,,,,,,,,,,,
7,Topamax,,,,,,,,,,,,,,,,,,,
8,Desyrel,,,,,,,,,,,,,,,,,,,
9,trazodone,,,,,,,,,,,,,,,,,,,
10,duloxetine,,,,,,,,,,,,,,,,,,,
11,meloxicam,,,,,,,,,,,,,,,,,,,
12,prednisone,,,,,,,,,,,,,,,,,,,
13,pregabalin,,,,,,,,,,,,,,,,,,,
14,guaifenesin,,,,,,,,,,,,,,,,,,,
15,topiramate,,,,,,,,,,,,,,,,,,,
16,venlafaxine,,,,,,,,,,,,,,,,,,,
17,armodafinil,,,,,,,,,,,,,,,,,,,
18,fluoxetine,,,,,,,,,,,,,,,,,,,
19,Desyrel Dividose,,,,,,,,,,,,,,,,,,,
20,escitalopram,,,,,,,,,,,,,,,,,,,
21,nabilone,,,,,,,,,,,,,,,,,,,
22,metaxalone,,,,,,,,,,,,,,,,,,,
23,naltrexone,,,,,,,,,,,,,,,,,,,
24,milnacipran,,,,,,,,,,,,,,,,,,,
25,sodium oxybate,,,,,,,,,,,,,,,,,,,
26,Topamax Sprinkle,,,,,,,,,,,,,,,,,,,
27,Topiragen,,,,,,,,,,,,,,,,,,,
28,atomoxetine,,,,,,,,,,,,,,,,,,,
29,desvenlafaxine,,,,,,,,,,,,,,,,,,,
30,Metaxall,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,,,
