,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,prednisone,,,,,,,,,,,,,,,,,,,
1,prednisolone,,,,,,,,,,,,,,,,,,,
2,methylprednisolone,,,,,,,,,,,,,,,,,,,
3,MethylPREDNISolone Dose Pack,,,,,,,,,,,,,,,,,,,
4,Medrol,,,,,,,,,,,,,,,,,,,
5,Depo-Medrol,,,,,,,,,,,,,,,,,,,
6,Solu-Medrol,,,,,,,,,,,,,,,,,,,
7,Prelone,,,,,,,,,,,,,,,,,,,
8,Medrol Dosepak,,,,,,,,,,,,,,,,,,,
9,Veripred 20,,,,,,,,,,,,,,,,,,,
10,Millipred,,,,,,,,,,,,,,,,,,,
11,PediaPred,,,,,,,,,,,,,,,,,,,
12,Orapred ODT,,,,,,,,,,,,,,,,,,,
13,Millipred DP,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,
