,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,minocycline,,,,,,,,,,,,,,,,,,,
1,Azithromycin Dose Pack,,,,,,,,,,,,,,,,,,,
2,doxycycline,,,,,,,,,,,,,,,,,,,
3,Bactrim,,,,,,,,,,,,,,,,,,,
4,azithromycin,,,,,,,,,,,,,,,,,,,
5,sulfamethoxazole / trimethoprim,,,,,,,,,,,,,,,,,,,
6,Cipro,,,,,,,,,,,,,,,,,,,
7,Bactrim DS,,,,,,,,,,,,,,,,,,,
8,ciprofloxacin,,,,,,,,,,,,,,,,,,,
9,Cipro XR,,,,,,,,,,,,,,,,,,,
10,Cipro I.V.,,,,,,,,,,,,,,,,,,,
11,Zithromax,,,,,,,,,,,,,,,,,,,
12,Doxy 100,,,,,,,,,,,,,,,,,,,
13,Doryx,,,,,,,,,,,,,,,,,,,
14,Monodox,,,,,,,,,,,,,,,,,,,
15,Zmax,,,,,,,,,,,,,,,,,,,
16,Septra DS,,,,,,,,,,,,,,,,,,,
17,SMZ-TMP DS,,,,,,,,,,,,,,,,,,,
18,Doxy 200,,,,,,,,,,,,,,,,,,,
19,Morgidox,,,,,,,,,,,,,,,,,,,
20,Ocudox,,,,,,,,,,,,,,,,,,,
21,Oraxyl,,,,,,,,,,,,,,,,,,,
22,Vibra-Tabs,,,,,,,,,,,,,,,,,,,
23,Vibramycin,,,,,,,,,,,,,,,,,,,
24,Co-trimoxazole,,,,,,,,,,,,,,,,,,,
25,Cotrim,,,,,,,,,,,,,,,,,,,
26,Septra,,,,,,,,,,,,,,,,,,,
27,Sulfatrim Pediatric,,,,,,,,,,,,,,,,,,,
28,Sulfatrim,,,,,,,,,,,,,,,,,,,
29,Minocin for Injection,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,
