,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,betamethasone,,,,,,,,,,,,,,,,,,,
1,Betnovate,,,,,,,,,,,,,,,,,,,
2,Kenalog-10,,,,,,,,,,,,,,,,,,,
3,hydroquinone,,,,,,,,,,,,,,,,,,,
4,Celestone,,,,,,,,,,,,,,,,,,,
5,triamcinolone,,,,,,,,,,,,,,,,,,,
6,Analpram-HC,,,,,,,,,,,,,,,,,,,
7,Diprosone,,,,,,,,,,,,,,,,,,,
8,urea,,,,,,,,,,,,,,,,,,,
9,Hydroquinone and Sunscreen,,,,,,,,,,,,,,,,,,,
10,salicylic acid,,,,,,,,,,,,,,,,,,,
11,Diprolene,,,,,,,,,,,,,,,,,,,
12,Bensal HP,,,,,,,,,,,,,,,,,,,
13,Luxiq,,,,,,,,,,,,,,,,,,,
14,Dermarest Psoriasis Skin Treatment,,,,,,,,,,,,,,,,,,,
15,hydrocortisone / pramoxine,,,,,,,,,,,,,,,,,,,
16,Valisone,,,,,,,,,,,,,,,,,,,
17,X-Viate,,,,,,,,,,,,,,,,,,,
18,benzoic acid / salicylic acid,,,,,,,,,,,,,,,,,,,
19,Beta-Val,,,,,,,,,,,,,,,,,,,
20,clobetasol,,,,,,,,,,,,,,,,,,,
21,Aclaro,,,,,,,,,,,,,,,,,,,
22,Pramosone,,,,,,,,,,,,,,,,,,,
23,Celestone Soluspan,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,
