,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,estradiol,,,,,,,,,,,,,,,,,,,
1,Premarin,,,,,,,,,,,,,,,,,,,
2,Vivelle-Dot,,,,,,,,,,,,,,,,,,,
3,Estradiol Patch,,,,,,,,,,,,,,,,,,,
4,Estrace,,,,,,,,,,,,,,,,,,,
5,Alora,,,,,,,,,,,,,,,,,,,
6,Climara,,,,,,,,,,,,,,,,,,,
7,Delestrogen,,,,,,,,,,,,,,,,,,,
8,Cenestin,,,,,,,,,,,,,,,,,,,
9,conjugated estrogens,,,,,,,,,,,,,,,,,,,
10,Vivelle,,,,,,,,,,,,,,,,,,,
11,Estraderm,,,,,,,,,,,,,,,,,,,
12,Prempro,,,,,,,,,,,,,,,,,,,
13,Enjuvia,,,,,,,,,,,,,,,,,,,
14,Menest,,,,,,,,,,,,,,,,,,,
15,conjugated estrogens / medroxyprogesterone,,,,,,,,,,,,,,,,,,,
16,Ogen,,,,,,,,,,,,,,,,,,,
17,estropipate,,,,,,,,,,,,,,,,,,,
18,Premarin Intravenous,,,,,,,,,,,,,,,,,,,
19,Premphase,,,,,,,,,,,,,,,,,,,
20,esterified estrogens,,,,,,,,,,,,,,,,,,,
21,Ogen 1.25,,,,,,,,,,,,,,,,,,,
22,Ogen 0.625,,,,,,,,,,,,,,,,,,,
23,Ogen 2.5,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,
