,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,hydrocortisone,,,,,,,,,,,,,,,,,,,
1,Cortef,,,,,,,,,,,,,,,,,,,
2,prednisone,,,,,,,,,,,,,,,,,,,
3,Solu-Cortef,,,,,,,,,,,,,,,,,,,
4,dexamethasone,,,,,,,,,,,,,,,,,,,
5,A-Hydrocort,,,,,,,,,,,,,,,,,,,
6,Decadron,,,,,,,,,,,,,,,,,,,
7,triamcinolone,,,,,,,,,,,,,,,,,,,
8,Cortrosyn,,,,,,,,,,,,,,,,,,,
9,Kenalog-40,,,,,,,,,,,,,,,,,,,
10,Dexamethasone Intensol,,,,,,,,,,,,,,,,,,,
11,Baycadron,,,,,,,,,,,,,,,,,,,
12,Dexasone,,,,,,,,,,,,,,,,,,,
13,Dexpak Taperpak,,,,,,,,,,,,,,,,,,,
14,Solurex,,,,,,,,,,,,,,,,,,,
15,Zema Pak,,,,,,,,,,,,,,,,,,,
16,cosyntropin,,,,,,,,,,,,,,,,,,,
17,De-Sone LA,,,,,,,,,,,,,,,,,,,
18,Dexacen-4,,,,,,,,,,,,,,,,,,,
19,Dexasone LA,,,,,,,,,,,,,,,,,,,
20,LoCort,,,,,,,,,,,,,,,,,,,
21,Solurex LA,,,,,,,,,,,,,,,,,,,
22,Zonacort,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,
