,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,hydromorphone,,,,,,,,,,,,,,,,,,,
1,fentanyl,,,,,,,,,,,,,,,,,,,
2,Dilaudid-HP,,,,,,,,,,,,,,,,,,,
3,Sublimaze,,,,,,,,,,,,,,,,,,,
4,Pentothal,,,,,,,,,,,,,,,,,,,
5,Palladone,,,,,,,,,,,,,,,,,,,
6,thiopental,,,,,,,,,,,,,,,,,,,
7,Brevital Sodium,,,,,,,,,,,,,,,,,,,
8,atracurium,,,,,,,,,,,,,,,,,,,
9,butorphanol,,,,,,,,,,,,,,,,,,,
10,methohexital,,,,,,,,,,,,,,,,,,,
11,Tracrium,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,
