,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,ciprofloxacin,,,,,,,,,,,,,,,,,,,
1,Cipro,,,,,,,,,,,,,,,,,,,
2,ceftriaxone,,,,,,,,,,,,,,,,,,,
3,Claforan,,,,,,,,,,,,,,,,,,,
4,Floxin,,,,,,,,,,,,,,,,,,,
5,Cipro I.V.,,,,,,,,,,,,,,,,,,,
6,Cipro XR,,,,,,,,,,,,,,,,,,,
7,ofloxacin,,,,,,,,,,,,,,,,,,,
8,cefotaxime,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,
