,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,aspirin,,,,,,,,,,,,,,,,,,,
1,Aspir 81,,,,,,,,,,,,,,,,,,,
2,pravastatin,,,,,,,,,,,,,,,,,,,
3,Bayer Aspirin,,,,,,,,,,,,,,,,,,,
4,Pravachol,,,,,,,,,,,,,,,,,,,
5,Arthritis Pain,,,,,,,,,,,,,,,,,,,
6,Aspir-Low,,,,,,,,,,,,,,,,,,,
7,Ecotrin,,,,,,,,,,,,,,,,,,,
8,Easprin,,,,,,,,,,,,,,,,,,,
9,ZORprin,,,,,,,,,,,,,,,,,,,
10,Bayer Aspirin Regimen,,,,,,,,,,,,,,,,,,,
11,Halfprin,,,,,,,,,,,,,,,,,,,
12,Fasprin,,,,,,,,,,,,,,,,,,,
13,Aspergum,,,,,,,,,,,,,,,,,,,
14,Aspiritab,,,,,,,,,,,,,,,,,,,
15,Buffasal,,,,,,,,,,,,,,,,,,,
16,Ecpirin,,,,,,,,,,,,,,,,,,,
17,Genacote,,,,,,,,,,,,,,,,,,,
18,Medi-Seltzer,,,,,,,,,,,,,,,,,,,
19,St. Joseph Aspirin,,,,,,,,,,,,,,,,,,,
20,Aspirtab,,,,,,,,,,,,,,,,,,,
21,Bufferin Low Dose,,,,,,,,,,,,,,,,,,,
22,Entercote,,,,,,,,,,,,,,,,,,,
23,Norwich Aspirin,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,
