,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Rifadin IV,,,,,,,,,,,,,,,,,,,
1,Rifadin,,,,,,,,,,,,,,,,,,,
2,rifampin,,,,,,,,,,,,,,,,,,,
3,ActHIB,,,,,,,,,,,,,,,,,,,
4,haemophilus b conjugate (prp-t) vaccine,,,,,,,,,,,,,,,,,,,
5,"diphtheria toxoid / hepatitis b pediatric vaccine / pertussis, acellular / poliovirus vaccine, inactivated / tetanus toxoid",,,,,,,,,,,,,,,,,,,
6,Hiberix,,,,,,,,,,,,,,,,,,,
7,Pentacel,,,,,,,,,,,,,,,,,,,
8,Pediarix,,,,,,,,,,,,,,,,,,,
9,MenHibrix,,,,,,,,,,,,,,,,,,,
10,haemophilus b conjugate (prp-t) vaccine / meningococcal conjugate vaccine,,,,,,,,,,,,,,,,,,,
11,Liquid PedvaxHIB,,,,,,,,,,,,,,,,,,,
12,Rimactane,,,,,,,,,,,,,,,,,,,
13,"diphtheria toxoid / haemophilus b conjugate (prp-t) vaccine / pertussis, acellular / poliovirus vaccine, inactivated / tetanus toxoid",,,,,,,,,,,,,,,,,,,
14,haemophilus b conjugate (prp-omp) vaccine,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,
