,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,doxycycline,,,,,,,,,,,,,,,,,,,
1,Doxy 100,,,,,,,,,,,,,,,,,,,
2,erythromycin,,,,,,,,,,,,,,,,,,,
3,Doryx,,,,,,,,,,,,,,,,,,,
4,Bicillin L-A,,,,,,,,,,,,,,,,,,,
5,penicillin g benzathine,,,,,,,,,,,,,,,,,,,
6,Achromycin V,,,,,,,,,,,,,,,,,,,
7,Vibramycin,,,,,,,,,,,,,,,,,,,
8,ceftriaxone,,,,,,,,,,,,,,,,,,,
9,Erythrocin,,,,,,,,,,,,,,,,,,,
10,Doxy 200,,,,,,,,,,,,,,,,,,,
11,Monodox,,,,,,,,,,,,,,,,,,,
12,tetracycline,,,,,,,,,,,,,,,,,,,
13,Vibra-Tabs,,,,,,,,,,,,,,,,,,,
14,Oraxyl,,,,,,,,,,,,,,,,,,,
15,Ery-Tab,,,,,,,,,,,,,,,,,,,
16,Morgidox,,,,,,,,,,,,,,,,,,,
17,Ocudox,,,,,,,,,,,,,,,,,,,
18,Sumycin,,,,,,,,,,,,,,,,,,,
19,Wycillin,,,,,,,,,,,,,,,,,,,
20,E.E.S.-400,,,,,,,,,,,,,,,,,,,
21,E.E.S.-400 Filmtab,,,,,,,,,,,,,,,,,,,
22,E.E.S. Granules,,,,,,,,,,,,,,,,,,,
23,Eryc,,,,,,,,,,,,,,,,,,,
24,EryPed,,,,,,,,,,,,,,,,,,,
25,Erythrocin Lactobionate,,,,,,,,,,,,,,,,,,,
26,Erythrocin Stearate Filmtab,,,,,,,,,,,,,,,,,,,
27,Ilosone,,,,,,,,,,,,,,,,,,,
28,PCE Dispertab,,,,,,,,,,,,,,,,,,,
29,procaine penicillin,,,,,,,,,,,,,,,,,,,
30,Ala-Tet,,,,,,,,,,,,,,,,,,,
31,Brodspec,,,,,,,,,,,,,,,,,,,
32,Panmycin,,,,,,,,,,,,,,,,,,,
33,Tetracap,,,,,,,,,,,,,,,,,,,
34,Tetracon,,,,,,,,,,,,,,,,,,,
35,Penicillin G Procaine,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,,,
