,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Cortane-B,,,,,,,,,,,,,,,,,,,
1,Otocain,,,,,,,,,,,,,,,,,,,
2,Benzotic,,,,,,,,,,,,,,,,,,,
3,benzocaine,,,,,,,,,,,,,,,,,,,
4,Oto-End,,,,,,,,,,,,,,,,,,,
5,Pinnacaine,,,,,,,,,,,,,,,,,,,
6,chloroxylenol / hydrocortisone / pramoxine,,,,,,,,,,,,,,,,,,,
7,Americaine Otic,,,,,,,,,,,,,,,,,,,
8,Otirx,,,,,,,,,,,,,,,,,,,
9,Otozone,,,,,,,,,,,,,,,,,,,
10,Pramox-HC,,,,,,,,,,,,,,,,,,,
11,Oticin HC,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,
