,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Lotemax,,,,,,,,,,,,,,,,,,,
1,TobraDex,,,,,,,,,,,,,,,,,,,
2,Alrex,,,,,,,,,,,,,,,,,,,
3,Maxitrol,,,,,,,,,,,,,,,,,,,
4,Acthar,,,,,,,,,,,,,,,,,,,
5,Zylet,,,,,,,,,,,,,,,,,,,
6,Maxidex,,,,,,,,,,,,,,,,,,,
7,Neo-Poly-Dex,,,,,,,,,,,,,,,,,,,
8,Cortisporin Ophthalmic Suspension,,,,,,,,,,,,,,,,,,,
9,prednisone,,,,,,,,,,,,,,,,,,,
10,dexamethasone / tobramycin,,,,,,,,,,,,,,,,,,,
11,Blephamide,,,,,,,,,,,,,,,,,,,
12,loteprednol,,,,,,,,,,,,,,,,,,,
13,Tobradex ST,,,,,,,,,,,,,,,,,,,
14,dexamethasone,,,,,,,,,,,,,,,,,,,
15,Kenalog-40,,,,,,,,,,,,,,,,,,,
16,triamcinolone,,,,,,,,,,,,,,,,,,,
17,bacitracin / neomycin / polymyxin b,,,,,,,,,,,,,,,,,,,
18,Dexamethasone Intensol,,,,,,,,,,,,,,,,,,,
19,Decadron,,,,,,,,,,,,,,,,,,,
20,corticotropin,,,,,,,,,,,,,,,,,,,
21,Polycin-B,,,,,,,,,,,,,,,,,,,
22,prednisolone,,,,,,,,,,,,,,,,,,,
23,prednisolone / sulfacetamide sodium,,,,,,,,,,,,,,,,,,,
24,Alomide,,,,,,,,,,,,,,,,,,,
25,hydrocortisone / neomycin / polymyxin b,,,,,,,,,,,,,,,,,,,
26,bacitracin / polymyxin b,,,,,,,,,,,,,,,,,,,
27,Dexasol,,,,,,,,,,,,,,,,,,,
28,gentamicin / prednisolone,,,,,,,,,,,,,,,,,,,
29,dexamethasone / neomycin / polymyxin b,,,,,,,,,,,,,,,,,,,
30,H.P. Acthar Gel,,,,,,,,,,,,,,,,,,,
31,Baycadron,,,,,,,,,,,,,,,,,,,
32,Dexasone,,,,,,,,,,,,,,,,,,,
33,Zema Pak,,,,,,,,,,,,,,,,,,,
34,AK-Dex,,,,,,,,,,,,,,,,,,,
35,AK-Poly-Bac,,,,,,,,,,,,,,,,,,,
36,Clinacort,,,,,,,,,,,,,,,,,,,
37,cortisone,,,,,,,,,,,,,,,,,,,
38,Cortone Acetate,,,,,,,,,,,,,,,,,,,
39,De-Sone LA,,,,,,,,,,,,,,,,,,,
40,Dexacen-4,,,,,,,,,,,,,,,,,,,
41,Dexasone LA,,,,,,,,,,,,,,,,,,,
42,Dexpak Taperpak,,,,,,,,,,,,,,,,,,,
43,lodoxamide,,,,,,,,,,,,,,,,,,,
44,loteprednol / tobramycin,,,,,,,,,,,,,,,,,,,
45,Neocidin,,,,,,,,,,,,,,,,,,,
46,Ocu-Dex,,,,,,,,,,,,,,,,,,,
47,Pred-G,,,,,,,,,,,,,,,,,,,
48,Solurex,,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,,,
