,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,sulfacetamide sodium,,,,,,,,,,,,,,,,,,,
1,mupirocin,,,,,,,,,,,,,,,,,,,
2,Klaron,,,,,,,,,,,,,,,,,,,
3,Mexar,,,,,,,,,,,,,,,,,,,
4,Ovace Plus,,,,,,,,,,,,,,,,,,,
5,Ovace,,,,,,,,,,,,,,,,,,,
6,Carmol Scalp Treatment Kit,,,,,,,,,,,,,,,,,,,
7,sulfacetamide sodium / urea,,,,,,,,,,,,,,,,,,,
8,Carmol Scalp Treatment,,,,,,,,,,,,,,,,,,,
9,Carmol Scalp,,,,,,,,,,,,,,,,,,,
10,Rosula NS,,,,,,,,,,,,,,,,,,,
11,Seb-Prev,,,,,,,,,,,,,,,,,,,
12,Sebizon,,,,,,,,,,,,,,,,,,,
13,Bactroban,,,,,,,,,,,,,,,,,,,
14,Bactroban Nasal,,,,,,,,,,,,,,,,,,,
15,Centany,,,,,,,,,,,,,,,,,,,
16,Centany AT,,,,,,,,,,,,,,,,,,,
17,Centany AT Kit,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,
