,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Levaquin,,,,,,,,,,,,,,,,,,,
1,levofloxacin,,,,,,,,,,,,,,,,,,,
2,Penicillin VK,,,,,,,,,,,,,,,,,,,
3,penicillin v potassium,,,,,,,,,,,,,,,,,,,
4,Bicillin C-R,,,,,,,,,,,,,,,,,,,
5,Bicillin L-A,,,,,,,,,,,,,,,,,,,
6,Wycillin,,,,,,,,,,,,,,,,,,,
7,procaine penicillin,,,,,,,,,,,,,,,,,,,
8,Bicillin C-R 900 / 300,,,,,,,,,,,,,,,,,,,
9,Isoject Permapen,,,,,,,,,,,,,,,,,,,
10,penicillin g benzathine / procaine penicillin,,,,,,,,,,,,,,,,,,,
11,penicillin g benzathine,,,,,,,,,,,,,,,,,,,
12,penicillin g potassium,,,,,,,,,,,,,,,,,,,
13,penicillin g sodium,,,,,,,,,,,,,,,,,,,
14,Pfizerpen,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,
