,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,ferrous sulfate,,,,,,,,,,,,,,,,,,,
1,Feosol Original,,,,,,,,,,,,,,,,,,,
2,Feraheme,,,,,,,,,,,,,,,,,,,
3,Venofer,,,,,,,,,,,,,,,,,,,
4,Slow Fe,,,,,,,,,,,,,,,,,,,
5,FeroSul,,,,,,,,,,,,,,,,,,,
6,Niferex,,,,,,,,,,,,,,,,,,,
7,Ferrex-150,,,,,,,,,,,,,,,,,,,
8,Fer-In-Sol,,,,,,,,,,,,,,,,,,,
9,ferrous gluconate,,,,,,,,,,,,,,,,,,,
10,Dexferrum,,,,,,,,,,,,,,,,,,,
11,Fergon,,,,,,,,,,,,,,,,,,,
12,Proferrin-ES,,,,,,,,,,,,,,,,,,,
13,ferrous fumarate,,,,,,,,,,,,,,,,,,,
14,Ezfe,,,,,,,,,,,,,,,,,,,
15,Tandem,,,,,,,,,,,,,,,,,,,
16,Hemocyte,,,,,,,,,,,,,,,,,,,
17,iron polysaccharide,,,,,,,,,,,,,,,,,,,
18,Slow Release Iron,,,,,,,,,,,,,,,,,,,
19,Ferrousal,,,,,,,,,,,,,,,,,,,
20,Infed,,,,,,,,,,,,,,,,,,,
21,carbonyl iron,,,,,,,,,,,,,,,,,,,
22,Fer-Iron,,,,,,,,,,,,,,,,,,,
23,Ferrocite,,,,,,,,,,,,,,,,,,,
24,ferrous fumarate / iron polysaccharide,,,,,,,,,,,,,,,,,,,
25,ferumoxytol,,,,,,,,,,,,,,,,,,,
26,Hematinic with Folic Acid,,,,,,,,,,,,,,,,,,,
27,Lydia E. Pinkham,,,,,,,,,,,,,,,,,,,
28,Vitron-C,,,,,,,,,,,,,,,,,,,
29,Fe Caps,,,,,,,,,,,,,,,,,,,
30,Fer-Gen-Sol,,,,,,,,,,,,,,,,,,,
31,Feratab,,,,,,,,,,,,,,,,,,,
32,Ferra T.D. Caps,,,,,,,,,,,,,,,,,,,
33,Ferro-Bob,,,,,,,,,,,,,,,,,,,
34,Iron Chews,,,,,,,,,,,,,,,,,,,
35,iron sucrose,,,,,,,,,,,,,,,,,,,
36,MyKidz Iron 10,,,,,,,,,,,,,,,,,,,
37,iron dextran,,,,,,,,,,,,,,,,,,,
38,Poly Iron,,,,,,,,,,,,,,,,,,,
39,Feostat,,,,,,,,,,,,,,,,,,,
40,Ferate,,,,,,,,,,,,,,,,,,,
41,heme iron polypeptide,,,,,,,,,,,,,,,,,,,
42,Icar,,,,,,,,,,,,,,,,,,,
43,Feosol Natural Release,,,,,,,,,,,,,,,,,,,
44,ferrous fumarate / folic acid,,,,,,,,,,,,,,,,,,,
45,Iferex 150,,,,,,,,,,,,,,,,,,,
46,ascorbic acid / carbonyl iron,,,,,,,,,,,,,,,,,,,
47,FE-40,,,,,,,,,,,,,,,,,,,
48,ferrous fumarate / folic acid / iron polysaccharide,,,,,,,,,,,,,,,,,,,
49,Hemocyte-F,,,,,,,,,,,,,,,,,,,
50,Icar-C,,,,,,,,,,,,,,,,,,,
51,Ircon,,,,,,,,,,,,,,,,,,,
52,Ed Cyte F,,,,,,,,,,,,,,,,,,,
53,Fe C,,,,,,,,,,,,,,,,,,,
54,ferric carboxymaltose,,,,,,,,,,,,,,,,,,,
55,Ferrocite F,,,,,,,,,,,,,,,,,,,
56,ferrous fumarate / folic acid / docusate,,,,,,,,,,,,,,,,,,,
57,Ferus Pic-150,,,,,,,,,,,,,,,,,,,
58,Injectafer,,,,,,,,,,,,,,,,,,,
59,Ircon-FA,,,,,,,,,,,,,,,,,,,
60,Myferon 150,,,,,,,,,,,,,,,,,,,
61,Niferex Elixir,,,,,,,,,,,,,,,,,,,
62,NovaFerrum 50,,,,,,,,,,,,,,,,,,,
63,Nu-Iron 150,,,,,,,,,,,,,,,,,,,
64,ProFe,,,,,,,,,,,,,,,,,,,
65,Tandem F,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,,,,,,,,,,
