,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,sodium bicarbonate,,,,,,,,,,,,,,,,,,,
1,Humulin R,,,,,,,,,,,,,,,,,,,
2,Novolin R,,,,,,,,,,,,,,,,,,,
3,Neut,,,,,,,,,,,,,,,,,,,
4,insulin regular,,,,,,,,,,,,,,,,,,,
5,Humalog,,,,,,,,,,,,,,,,,,,
6,Humalog KwikPen,,,,,,,,,,,,,,,,,,,
7,insulin aspart,,,,,,,,,,,,,,,,,,,
8,insulin lispro,,,,,,,,,,,,,,,,,,,
9,Novolog,,,,,,,,,,,,,,,,,,,
10,NovoLog FlexPen,,,,,,,,,,,,,,,,,,,
11,NovoLog PenFill,,,,,,,,,,,,,,,,,,,
12,Apidra,,,,,,,,,,,,,,,,,,,
13,Apidra Solostar,,,,,,,,,,,,,,,,,,,
14,insulin glulisine,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,
