,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Nizoral,,,,,,,,,,,,,,,,,,,
1,Sporanox,,,,,,,,,,,,,,,,,,,
2,amphotericin b,,,,,,,,,,,,,,,,,,,
3,ketoconazole,,,,,,,,,,,,,,,,,,,
4,itraconazole,,,,,,,,,,,,,,,,,,,
5,Amphocin,,,,,,,,,,,,,,,,,,,
6,Onmel,,,,,,,,,,,,,,,,,,,
7,Sporanox PulsePak,,,,,,,,,,,,,,,,,,,
8,Fungizone,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,
