,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,spironolactone,,,,,,,,,,,,,,,,,,,
1,minoxidil,,,,,,,,,,,,,,,,,,,
2,Aldactone,,,,,,,,,,,,,,,,,,,
3,Rogaine,,,,,,,,,,,,,,,,,,,
4,Kenalog-10,,,,,,,,,,,,,,,,,,,
5,Rogaine Men's Extra Strength,,,,,,,,,,,,,,,,,,,
6,Aristospan,,,,,,,,,,,,,,,,,,,
7,Hair Regrowth Treatment for Women,,,,,,,,,,,,,,,,,,,
8,triamcinolone,,,,,,,,,,,,,,,,,,,
9,Rogaine Women's,,,,,,,,,,,,,,,,,,,
10,Azulfidine,,,,,,,,,,,,,,,,,,,
11,Kenalog-40,,,,,,,,,,,,,,,,,,,
12,sulfasalazine,,,,,,,,,,,,,,,,,,,
13,Sulfazine,,,,,,,,,,,,,,,,,,,
14,Azulfidine EN-tabs,,,,,,,,,,,,,,,,,,,
15,Hair Regrowth Treatment for Men,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,
