,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,carboplatin,,,,,,,,,,,,,,,,,,,
1,Avastin,,,,,,,,,,,,,,,,,,,
2,Taxol,,,,,,,,,,,,,,,,,,,
3,Doxil,,,,,,,,,,,,,,,,,,,
4,paclitaxel,,,,,,,,,,,,,,,,,,,
5,Adriamycin,,,,,,,,,,,,,,,,,,,
6,Gemzar,,,,,,,,,,,,,,,,,,,
7,Cytoxan,,,,,,,,,,,,,,,,,,,
8,Alkeran,,,,,,,,,,,,,,,,,,,
9,Paraplatin,,,,,,,,,,,,,,,,,,,
10,doxorubicin liposomal,,,,,,,,,,,,,,,,,,,
11,Hexalen,,,,,,,,,,,,,,,,,,,
12,doxorubicin,,,,,,,,,,,,,,,,,,,
13,gemcitabine,,,,,,,,,,,,,,,,,,,
14,Cosmegen,,,,,,,,,,,,,,,,,,,
15,cisplatin,,,,,,,,,,,,,,,,,,,
16,Platinol,,,,,,,,,,,,,,,,,,,
17,topotecan,,,,,,,,,,,,,,,,,,,
18,melphalan,,,,,,,,,,,,,,,,,,,
19,Toposar,,,,,,,,,,,,,,,,,,,
20,Cytoxan Lyophilized,,,,,,,,,,,,,,,,,,,
21,Ethyol,,,,,,,,,,,,,,,,,,,
22,VePesid,,,,,,,,,,,,,,,,,,,
23,Etopophos,,,,,,,,,,,,,,,,,,,
24,Hycamtin,,,,,,,,,,,,,,,,,,,
25,methotrexate,,,,,,,,,,,,,,,,,,,
26,olaparib,,,,,,,,,,,,,,,,,,,
27,Onxol,,,,,,,,,,,,,,,,,,,
28,bevacizumab,,,,,,,,,,,,,,,,,,,
29,cyclophosphamide,,,,,,,,,,,,,,,,,,,
30,Platinol-AQ,,,,,,,,,,,,,,,,,,,
31,etoposide,,,,,,,,,,,,,,,,,,,
32,Lynparza,,,,,,,,,,,,,,,,,,,
33,Neosar,,,,,,,,,,,,,,,,,,,
34,altretamine,,,,,,,,,,,,,,,,,,,
35,Tepadina,,,,,,,,,,,,,,,,,,,
36,amifostine,,,,,,,,,,,,,,,,,,,
37,dactinomycin,,,,,,,,,,,,,,,,,,,
38,thiotepa,,,,,,,,,,,,,,,,,,,
39,Rubraca,,,,,,,,,,,,,,,,,,,
40,rucaparib,,,,,,,,,,,,,,,,,,,
41,Zejula,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,
