,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Tamiflu,,,,,,,,,,,,,,,,,,,
1,"influenza virus vaccine, inactivated",,,,,,,,,,,,,,,,,,,
2,Fluvirin,,,,,,,,,,,,,,,,,,,
3,Fluzone,,,,,,,,,,,,,,,,,,,
4,oseltamivir,,,,,,,,,,,,,,,,,,,
5,Fluzone High-Dose,,,,,,,,,,,,,,,,,,,
6,amantadine,,,,,,,,,,,,,,,,,,,
7,Afluria,,,,,,,,,,,,,,,,,,,
8,Relenza,,,,,,,,,,,,,,,,,,,
9,Fluarix,,,,,,,,,,,,,,,,,,,
10,Fluzone Intradermal,,,,,,,,,,,,,,,,,,,
11,Flumadine,,,,,,,,,,,,,,,,,,,
12,"influenza virus vaccine, live, trivalent",,,,,,,,,,,,,,,,,,,
13,FluMist,,,,,,,,,,,,,,,,,,,
14,FluLaval,,,,,,,,,,,,,,,,,,,
15,rimantadine,,,,,,,,,,,,,,,,,,,
16,Afluria 2016-2017,,,,,,,,,,,,,,,,,,,
17,Fluarix Quadrivalent 2016-2017,,,,,,,,,,,,,,,,,,,
18,FluLaval Quadrivalent 2016-2017,,,,,,,,,,,,,,,,,,,
19,Fluzone High-Dose 2016-2017,,,,,,,,,,,,,,,,,,,
20,Fluzone Quadrivalent 2016-2017,,,,,,,,,,,,,,,,,,,
21,Flucelvax,,,,,,,,,,,,,,,,,,,
22,Flublok,,,,,,,,,,,,,,,,,,,
23,Fluad 2016-2017,,,,,,,,,,,,,,,,,,,
24,Flublok 2016-2017,,,,,,,,,,,,,,,,,,,
25,Flucelvax 2016-2017,,,,,,,,,,,,,,,,,,,
26,FluMist Quadrivalent,,,,,,,,,,,,,,,,,,,
27,Fluvirin 2016-2017,,,,,,,,,,,,,,,,,,,
28,Fluvirin Preservative-Free 2016-2017,,,,,,,,,,,,,,,,,,,
29,Fluzone Preservative-Free Pediatric Quadrivalent 2016-2017,,,,,,,,,,,,,,,,,,,
30,Fluzone Preservative-Free Quadrivalent 2016-2017,,,,,,,,,,,,,,,,,,,
31,Fluzone Quadrivalent Intradermal 2016-2017,,,,,,,,,,,,,,,,,,,
32,zanamivir,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,
