,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Bactrim DS,,,,,,,,,,,,,,,,,,,
1,Bactrim,,,,,,,,,,,,,,,,,,,
2,ciprofloxacin,,,,,,,,,,,,,,,,,,,
3,Cipro,,,,,,,,,,,,,,,,,,,
4,SMZ-TMP DS,,,,,,,,,,,,,,,,,,,
5,Co-trimoxazole,,,,,,,,,,,,,,,,,,,
6,sulfamethoxazole / trimethoprim,,,,,,,,,,,,,,,,,,,
7,Floxin,,,,,,,,,,,,,,,,,,,
8,Cipro XR,,,,,,,,,,,,,,,,,,,
9,Septra,,,,,,,,,,,,,,,,,,,
10,ceftriaxone,,,,,,,,,,,,,,,,,,,
11,Cipro I.V.,,,,,,,,,,,,,,,,,,,
12,ofloxacin,,,,,,,,,,,,,,,,,,,
13,ampicillin,,,,,,,,,,,,,,,,,,,
14,Cotrim,,,,,,,,,,,,,,,,,,,
15,Septra DS,,,,,,,,,,,,,,,,,,,
16,Sulfatrim,,,,,,,,,,,,,,,,,,,
17,Sulfatrim Pediatric,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,
