,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,levothyroxine,,,,,,,,,,,,,,,,,,,
1,Synthroid,,,,,,,,,,,,,,,,,,,
2,Armour Thyroid,,,,,,,,,,,,,,,,,,,
3,Levoxyl,,,,,,,,,,,,,,,,,,,
4,Levothroid,,,,,,,,,,,,,,,,,,,
5,Cytomel,,,,,,,,,,,,,,,,,,,
6,Tirosint,,,,,,,,,,,,,,,,,,,
7,Nature-Throid,,,,,,,,,,,,,,,,,,,
8,Westhroid,,,,,,,,,,,,,,,,,,,
9,liothyronine,,,,,,,,,,,,,,,,,,,
10,Novothyrox,,,,,,,,,,,,,,,,,,,
11,thyroid desiccated,,,,,,,,,,,,,,,,,,,
12,Unithroid,,,,,,,,,,,,,,,,,,,
13,Levo-T,,,,,,,,,,,,,,,,,,,
14,Thyrolar,,,,,,,,,,,,,,,,,,,
15,Triostat,,,,,,,,,,,,,,,,,,,
16,Bio-Throid,,,,,,,,,,,,,,,,,,,
17,liotrix,,,,,,,,,,,,,,,,,,,
18,NP Thyroid,,,,,,,,,,,,,,,,,,,
19,Thyrolar-1,,,,,,,,,,,,,,,,,,,
20,Thyrolar-1 / 2,,,,,,,,,,,,,,,,,,,
21,Thyrolar-1 / 4,,,,,,,,,,,,,,,,,,,
22,Thyrolar-2,,,,,,,,,,,,,,,,,,,
23,Thyrolar-3,,,,,,,,,,,,,,,,,,,
24,WP Thyroid,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,
