,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,dexamethasone,,,,,,,,,,,,,,,,,,,
1,Decadron,,,,,,,,,,,,,,,,,,,
2,cortisone,,,,,,,,,,,,,,,,,,,
3,Dexamethasone Intensol,,,,,,,,,,,,,,,,,,,
4,Cortone Acetate,,,,,,,,,,,,,,,,,,,
5,Baycadron,,,,,,,,,,,,,,,,,,,
6,Dexasone,,,,,,,,,,,,,,,,,,,
7,Dexpak Taperpak,,,,,,,,,,,,,,,,,,,
8,Zema Pak,,,,,,,,,,,,,,,,,,,
9,Solurex,,,,,,,,,,,,,,,,,,,
10,Dexasone LA,,,,,,,,,,,,,,,,,,,
11,Solurex LA,,,,,,,,,,,,,,,,,,,
12,De-Sone LA,,,,,,,,,,,,,,,,,,,
13,Dexacen-4,,,,,,,,,,,,,,,,,,,
14,LoCort,,,,,,,,,,,,,,,,,,,
15,Zonacort,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,
