,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,misoprostol,,,,,,,,,,,,,,,,,,,
1,Cytotec,,,,,,,,,,,,,,,,,,,
2,Pitocin,,,,,,,,,,,,,,,,,,,
3,mifepristone,,,,,,,,,,,,,,,,,,,
4,oxytocin,,,,,,,,,,,,,,,,,,,
5,Hemabate,,,,,,,,,,,,,,,,,,,
6,Mifeprex,,,,,,,,,,,,,,,,,,,
7,Cervidil,,,,,,,,,,,,,,,,,,,
8,Syntocinon,,,,,,,,,,,,,,,,,,,
9,carboprost,,,,,,,,,,,,,,,,,,,
10,Prostin E2,,,,,,,,,,,,,,,,,,,
11,dinoprostone,,,,,,,,,,,,,,,,,,,
12,Prepidil,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,
