,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Liposyn II,,,,,,,,,,,,,,,,,,,
1,Kabiven,,,,,,,,,,,,,,,,,,,
2,chromic chloride hexahydrate,,,,,,,,,,,,,,,,,,,
3,parenteral nutrition solution w/ electrolytes,,,,,,,,,,,,,,,,,,,
4,Procalamine,,,,,,,,,,,,,,,,,,,
5,Intralipid,,,,,,,,,,,,,,,,,,,
6,Perikabiven,,,,,,,,,,,,,,,,,,,
7,parenteral nutrition solution,,,,,,,,,,,,,,,,,,,
8,Multitrace-5 Concentrate,,,,,,,,,,,,,,,,,,,
9,Clinolipid,,,,,,,,,,,,,,,,,,,
10,fat emulsion,,,,,,,,,,,,,,,,,,,
11,Multitrace-4 Pediatric,,,,,,,,,,,,,,,,,,,
12,Multitrace-5,,,,,,,,,,,,,,,,,,,
13,SMOFlipid,,,,,,,,,,,,,,,,,,,
14,Multitrace-4,,,,,,,,,,,,,,,,,,,
15,Multitrace-4 Neonatal,,,,,,,,,,,,,,,,,,,
16,Multitrace-4 Concentrate,,,,,,,,,,,,,,,,,,,
17,trace elements,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,
