,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,azithromycin,,,,,,,,,,,,,,,,,,,
1,clarithromycin,,,,,,,,,,,,,,,,,,,
2,Zithromax,,,,,,,,,,,,,,,,,,,
3,ethambutol,,,,,,,,,,,,,,,,,,,
4,Azithromycin Dose Pack,,,,,,,,,,,,,,,,,,,
5,Mycobutin,,,,,,,,,,,,,,,,,,,
6,rifabutin,,,,,,,,,,,,,,,,,,,
7,Myambutol,,,,,,,,,,,,,,,,,,,
8,Biaxin,,,,,,,,,,,,,,,,,,,
9,Zmax,,,,,,,,,,,,,,,,,,,
10,Biaxin XL,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,
