,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,dexamethasone,,,,,,,,,,,,,,,,,,,
1,Korlym,,,,,,,,,,,,,,,,,,,
2,cyproheptadine,,,,,,,,,,,,,,,,,,,
3,Decadron,,,,,,,,,,,,,,,,,,,
4,Dexamethasone Intensol,,,,,,,,,,,,,,,,,,,
5,Signifor,,,,,,,,,,,,,,,,,,,
6,Acthrel,,,,,,,,,,,,,,,,,,,
7,Baycadron,,,,,,,,,,,,,,,,,,,
8,Dexasone,,,,,,,,,,,,,,,,,,,
9,Dexpak Taperpak,,,,,,,,,,,,,,,,,,,
10,Solurex,,,,,,,,,,,,,,,,,,,
11,Zema Pak,,,,,,,,,,,,,,,,,,,
12,Dexacen-4,,,,,,,,,,,,,,,,,,,
13,Dexasone LA,,,,,,,,,,,,,,,,,,,
14,De-Sone LA,,,,,,,,,,,,,,,,,,,
15,Solurex LA,,,,,,,,,,,,,,,,,,,
16,LoCort,,,,,,,,,,,,,,,,,,,
17,mifepristone,,,,,,,,,,,,,,,,,,,
18,Zonacort,,,,,,,,,,,,,,,,,,,
19,corticorelin,,,,,,,,,,,,,,,,,,,
20,pasireotide,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,
