,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,itraconazole,,,,,,,,,,,,,,,,,,,
1,Diflucan,,,,,,,,,,,,,,,,,,,
2,Sporanox,,,,,,,,,,,,,,,,,,,
3,fluconazole,,,,,,,,,,,,,,,,,,,
4,Nizoral,,,,,,,,,,,,,,,,,,,
5,Amphotec,,,,,,,,,,,,,,,,,,,
6,ketoconazole,,,,,,,,,,,,,,,,,,,
7,Abelcet,,,,,,,,,,,,,,,,,,,
8,Sporanox PulsePak,,,,,,,,,,,,,,,,,,,
9,amphotericin b cholesteryl sulfate,,,,,,,,,,,,,,,,,,,
10,amphotericin b lipid complex,,,,,,,,,,,,,,,,,,,
11,Onmel,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,
