,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Rituxan,,,,,,,,,,,,,,,,,,,
1,rituximab,,,,,,,,,,,,,,,,,,,
2,clarithromycin,,,,,,,,,,,,,,,,,,,
3,idelalisib,,,,,,,,,,,,,,,,,,,
4,Intron A,,,,,,,,,,,,,,,,,,,
5,Zydelig,,,,,,,,,,,,,,,,,,,
6,interferon alfa-2b,,,,,,,,,,,,,,,,,,,
7,Gazyva,,,,,,,,,,,,,,,,,,,
8,obinutuzumab,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,
