,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,fluorouracil,,,,,,,,,,,,,,,,,,,
1,Adriamycin,,,,,,,,,,,,,,,,,,,
2,Adrucil,,,,,,,,,,,,,,,,,,,
3,Mutamycin,,,,,,,,,,,,,,,,,,,
4,capecitabine,,,,,,,,,,,,,,,,,,,
5,Cyramza,,,,,,,,,,,,,,,,,,,
6,doxorubicin,,,,,,,,,,,,,,,,,,,
7,mitomycin,,,,,,,,,,,,,,,,,,,
8,ramucirumab,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,
