,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Canasa,,,,,,,,,,,,,,,,,,,
1,Lialda,,,,,,,,,,,,,,,,,,,
2,Asacol,,,,,,,,,,,,,,,,,,,
3,mesalamine,,,,,,,,,,,,,,,,,,,
4,Asacol HD,,,,,,,,,,,,,,,,,,,
5,Pentasa,,,,,,,,,,,,,,,,,,,
6,Cortifoam,,,,,,,,,,,,,,,,,,,
7,Salofalk,,,,,,,,,,,,,,,,,,,
8,Apriso,,,,,,,,,,,,,,,,,,,
9,Canasa Pac,,,,,,,,,,,,,,,,,,,
10,Cortenema,,,,,,,,,,,,,,,,,,,
11,hydrocortisone,,,,,,,,,,,,,,,,,,,
12,Rowasa,,,,,,,,,,,,,,,,,,,
13,Colocort,,,,,,,,,,,,,,,,,,,
14,A-Hydrocort,,,,,,,,,,,,,,,,,,,
15,Mesasal Enteric Coated,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,
