,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,fluticasone,,,,,,,,,,,,,,,,,,,
1,Flovent HFA,,,,,,,,,,,,,,,,,,,
2,Flovent,,,,,,,,,,,,,,,,,,,
3,prednisolone,,,,,,,,,,,,,,,,,,,
4,dexamethasone,,,,,,,,,,,,,,,,,,,
5,Baycadron,,,,,,,,,,,,,,,,,,,
6,Dexamethasone Intensol,,,,,,,,,,,,,,,,,,,
7,Decadron,,,,,,,,,,,,,,,,,,,
8,Flovent Diskus,,,,,,,,,,,,,,,,,,,
9,Prelone,,,,,,,,,,,,,,,,,,,
10,Zema Pak,,,,,,,,,,,,,,,,,,,
11,Solurex,,,,,,,,,,,,,,,,,,,
12,Flovent Rotadisk,,,,,,,,,,,,,,,,,,,
13,Dexasone,,,,,,,,,,,,,,,,,,,
14,Millipred,,,,,,,,,,,,,,,,,,,
15,Orapred ODT,,,,,,,,,,,,,,,,,,,
16,Veripred 20,,,,,,,,,,,,,,,,,,,
17,Dexacen-4,,,,,,,,,,,,,,,,,,,
18,Millipred DP,,,,,,,,,,,,,,,,,,,
19,PediaPred,,,,,,,,,,,,,,,,,,,
20,De-Sone LA,,,,,,,,,,,,,,,,,,,
21,Dexasone LA,,,,,,,,,,,,,,,,,,,
22,Dexpak Taperpak,,,,,,,,,,,,,,,,,,,
23,Solurex LA,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,
