,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Vitamin C,,,,,,,,,,,,,,,,,,,
1,ascorbic acid,,,,,,,,,,,,,,,,,,,
2,Acerola,,,,,,,,,,,,,,,,,,,
3,potassium phosphate / sodium phosphate,,,,,,,,,,,,,,,,,,,
4,K-Phos Neutral,,,,,,,,,,,,,,,,,,,
5,Ascorbic Acid Quick Melts,,,,,,,,,,,,,,,,,,,
6,Ester-C,,,,,,,,,,,,,,,,,,,
7,Ascocid,,,,,,,,,,,,,,,,,,,
8,Ascor L 500,,,,,,,,,,,,,,,,,,,
9,Protexin,,,,,,,,,,,,,,,,,,,
10,Sunkist Vitamin C,,,,,,,,,,,,,,,,,,,
11,C / Rose Hips,,,,,,,,,,,,,,,,,,,
12,Betac,,,,,,,,,,,,,,,,,,,
13,Vicks Vitamin C Drops,,,,,,,,,,,,,,,,,,,
14,C-Time,,,,,,,,,,,,,,,,,,,
15,N Ice with Vitamin C,,,,,,,,,,,,,,,,,,,
16,Cecon,,,,,,,,,,,,,,,,,,,
17,Cee-500,,,,,,,,,,,,,,,,,,,
18,Cemill 500,,,,,,,,,,,,,,,,,,,
19,Cemill 1000,,,,,,,,,,,,,,,,,,,
20,Cevi-Bid,,,,,,,,,,,,,,,,,,,
21,K-Phos M.F.,,,,,,,,,,,,,,,,,,,
22,Phospha 250 Neutral,,,,,,,,,,,,,,,,,,,
23,Cemill,,,,,,,,,,,,,,,,,,,
24,Cenolate,,,,,,,,,,,,,,,,,,,
25,PHOS-NaK,,,,,,,,,,,,,,,,,,,
26,K-Phos No. 2,,,,,,,,,,,,,,,,,,,
27,potassium acid phosphate,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,
