,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,dexamethasone,,,,,,,,,,,,,,,,,,,
1,Decadron,,,,,,,,,,,,,,,,,,,
2,prednisone,,,,,,,,,,,,,,,,,,,
3,Dexamethasone Intensol,,,,,,,,,,,,,,,,,,,
4,Dexasone LA,,,,,,,,,,,,,,,,,,,
5,Baycadron,,,,,,,,,,,,,,,,,,,
6,De-Sone LA,,,,,,,,,,,,,,,,,,,
7,Dexacen-4,,,,,,,,,,,,,,,,,,,
8,Dexasone,,,,,,,,,,,,,,,,,,,
9,Dexpak Taperpak,,,,,,,,,,,,,,,,,,,
10,Solurex,,,,,,,,,,,,,,,,,,,
11,Solurex LA,,,,,,,,,,,,,,,,,,,
12,Zema Pak,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,
