,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,ranitidine,,,,,,,,,,,,,,,,,,,
1,Zantac,,,,,,,,,,,,,,,,,,,
2,Zantac 150,,,,,,,,,,,,,,,,,,,
3,Deprizine,,,,,,,,,,,,,,,,,,,
4,omeprazole / sodium bicarbonate,,,,,,,,,,,,,,,,,,,
5,Pitressin,,,,,,,,,,,,,,,,,,,
6,Zegerid,,,,,,,,,,,,,,,,,,,
7,Taladine,,,,,,,,,,,,,,,,,,,
8,Alternagel,,,,,,,,,,,,,,,,,,,
9,aluminum hydroxide,,,,,,,,,,,,,,,,,,,
10,Zantac 300,,,,,,,,,,,,,,,,,,,
11,Careone Acid Reducer,,,,,,,,,,,,,,,,,,,
12,vasopressin,,,,,,,,,,,,,,,,,,,
13,Berkley and Jensen Acid Reducer Maximum Strength,,,,,,,,,,,,,,,,,,,
14,Equaline Heartburn Relief,,,,,,,,,,,,,,,,,,,
15,Sunmark Acid Reducer Maximum Strength,,,,,,,,,,,,,,,,,,,
16,Zantac 75,,,,,,,,,,,,,,,,,,,
17,Zantac EFFERdose,,,,,,,,,,,,,,,,,,,
18,Zantac 25 mg EFFERdose,,,,,,,,,,,,,,,,,,,
19,Zantac 150 EFFERdose,,,,,,,,,,,,,,,,,,,
20,Vasostrict,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,
