,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Ciprodex,,,,,,,,,,,,,,,,,,,
1,Cortisporin Otic,,,,,,,,,,,,,,,,,,,
2,hydrocortisone / neomycin / polymyxin b,,,,,,,,,,,,,,,,,,,
3,Acetasol HC,,,,,,,,,,,,,,,,,,,
4,Vosol HC,,,,,,,,,,,,,,,,,,,
5,ciprofloxacin / dexamethasone,,,,,,,,,,,,,,,,,,,
6,acetic acid,,,,,,,,,,,,,,,,,,,
7,acetic acid / hydrocortisone,,,,,,,,,,,,,,,,,,,
8,Benzotic,,,,,,,,,,,,,,,,,,,
9,Ceptaz,,,,,,,,,,,,,,,,,,,
10,Cortisporin-TC,,,,,,,,,,,,,,,,,,,
11,ceftazidime,,,,,,,,,,,,,,,,,,,
12,Fortaz,,,,,,,,,,,,,,,,,,,
13,Tazicef,,,,,,,,,,,,,,,,,,,
14,acetic acid / aluminum acetate,,,,,,,,,,,,,,,,,,,
15,benzocaine,,,,,,,,,,,,,,,,,,,
16,Vosol,,,,,,,,,,,,,,,,,,,
17,Americaine Otic,,,,,,,,,,,,,,,,,,,
18,Cortane-B,,,,,,,,,,,,,,,,,,,
19,Otocain,,,,,,,,,,,,,,,,,,,
20,Pinnacaine,,,,,,,,,,,,,,,,,,,
21,Cortomycin,,,,,,,,,,,,,,,,,,,
22,Pramox-HC,,,,,,,,,,,,,,,,,,,
23,chloroxylenol / hydrocortisone / pramoxine,,,,,,,,,,,,,,,,,,,
24,colistin sulfate / hydrocortisone / neomycin / thonzonium bromide,,,,,,,,,,,,,,,,,,,
25,Coly-Mycin S,,,,,,,,,,,,,,,,,,,
26,benzocaine / chloroxylenol / hydrocortisone,,,,,,,,,,,,,,,,,,,
27,MyOxin,,,,,,,,,,,,,,,,,,,
28,Otirx,,,,,,,,,,,,,,,,,,,
29,Star-Otic,,,,,,,,,,,,,,,,,,,
30,Trioxin,,,,,,,,,,,,,,,,,,,
31,Borofair,,,,,,,,,,,,,,,,,,,
32,chloroxylenol / pramoxine / zinc acetate,,,,,,,,,,,,,,,,,,,
33,Chlorpram Z,,,,,,,,,,,,,,,,,,,
34,Cort-Biotic,,,,,,,,,,,,,,,,,,,
35,Oti-Sone,,,,,,,,,,,,,,,,,,,
36,Oticin HC,,,,,,,,,,,,,,,,,,,
37,Oto-End,,,,,,,,,,,,,,,,,,,
38,Otozone,,,,,,,,,,,,,,,,,,,
39,Pediotic,,,,,,,,,,,,,,,,,,,
40,Zinotic,,,,,,,,,,,,,,,,,,,
41,Zinotic ES,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,
