,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Azithromycin Dose Pack,,,,,,,,,,,,,,,,,,,
1,azithromycin,,,,,,,,,,,,,,,,,,,
2,Biaxin,,,,,,,,,,,,,,,,,,,
3,Zithromax,,,,,,,,,,,,,,,,,,,
4,clarithromycin,,,,,,,,,,,,,,,,,,,
5,doxycycline,,,,,,,,,,,,,,,,,,,
6,Doxy 100,,,,,,,,,,,,,,,,,,,
7,erythromycin,,,,,,,,,,,,,,,,,,,
8,Biaxin XL,,,,,,,,,,,,,,,,,,,
9,Doryx,,,,,,,,,,,,,,,,,,,
10,Vibramycin,,,,,,,,,,,,,,,,,,,
11,Doxy 200,,,,,,,,,,,,,,,,,,,
12,Zmax,,,,,,,,,,,,,,,,,,,
13,Oraxyl,,,,,,,,,,,,,,,,,,,
14,Vibra-Tabs,,,,,,,,,,,,,,,,,,,
15,Erythrocin,,,,,,,,,,,,,,,,,,,
16,Monodox,,,,,,,,,,,,,,,,,,,
17,Morgidox,,,,,,,,,,,,,,,,,,,
18,Ocudox,,,,,,,,,,,,,,,,,,,
19,Ery-Tab,,,,,,,,,,,,,,,,,,,
20,E.E.S.-400,,,,,,,,,,,,,,,,,,,
21,E.E.S.-400 Filmtab,,,,,,,,,,,,,,,,,,,
22,E.E.S. Granules,,,,,,,,,,,,,,,,,,,
23,Eryc,,,,,,,,,,,,,,,,,,,
24,EryPed,,,,,,,,,,,,,,,,,,,
25,Erythrocin Lactobionate,,,,,,,,,,,,,,,,,,,
26,Erythrocin Stearate Filmtab,,,,,,,,,,,,,,,,,,,
27,Ilosone,,,,,,,,,,,,,,,,,,,
28,PCE Dispertab,,,,,,,,,,,,,,,,,,,
29,Minocin for Injection,,,,,,,,,,,,,,,,,,,
30,minocycline,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,,,
