,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Anbesol,,,,,,,,,,,,,,,,,,,
1,benzocaine,,,,,,,,,,,,,,,,,,,
2,Orajel,,,,,,,,,,,,,,,,,,,
3,Hurricaine,,,,,,,,,,,,,,,,,,,
4,Topex,,,,,,,,,,,,,,,,,,,
5,Kank-a,,,,,,,,,,,,,,,,,,,
6,Gelato Topical Anesthetic Gel,,,,,,,,,,,,,,,,,,,
7,Topical Anesthetic Dental Gel,,,,,,,,,,,,,,,,,,,
8,Orabase,,,,,,,,,,,,,,,,,,,
9,Super Dent Topical Anesthetic Gel,,,,,,,,,,,,,,,,,,,
10,Anbesol Baby,,,,,,,,,,,,,,,,,,,
11,Benzo-Jel,,,,,,,,,,,,,,,,,,,
12,Cepacol Dual Relief Sore Throat,,,,,,,,,,,,,,,,,,,
13,Orajel Baby,,,,,,,,,,,,,,,,,,,
14,BeeGentle,,,,,,,,,,,,,,,,,,,
15,OraMagic Plus,,,,,,,,,,,,,,,,,,,
16,Benz-O-Sthetic,,,,,,,,,,,,,,,,,,,
17,Cepacol Ultra,,,,,,,,,,,,,,,,,,,
18,Numzident,,,,,,,,,,,,,,,,,,,
19,Dent-O-Kain,,,,,,,,,,,,,,,,,,,
20,Denti-Care Denti-Freeze,,,,,,,,,,,,,,,,,,,
21,Num-Zit,,,,,,,,,,,,,,,,,,,
22,Ora film,,,,,,,,,,,,,,,,,,,
23,Babee Teething Lotion,,,,,,,,,,,,,,,,,,,
24,Laryngesic,,,,,,,,,,,,,,,,,,,
25,Opahl,,,,,,,,,,,,,,,,,,,
26,Outgro Pain Relief,,,,,,,,,,,,,,,,,,,
27,Precaine B,,,,,,,,,,,,,,,,,,,
28,Retre-Gel,,,,,,,,,,,,,,,,,,,
29,Trocaine,,,,,,,,,,,,,,,,,,,
30,Zilactin-B,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,,,
