,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Azithromycin Dose Pack,,,,,,,,,,,,,,,,,,,
1,amoxicillin,,,,,,,,,,,,,,,,,,,
2,Augmentin,,,,,,,,,,,,,,,,,,,
3,doxycycline,,,,,,,,,,,,,,,,,,,
4,azithromycin,,,,,,,,,,,,,,,,,,,
5,cephalexin,,,,,,,,,,,,,,,,,,,
6,Zithromax,,,,,,,,,,,,,,,,,,,
7,Amoxil,,,,,,,,,,,,,,,,,,,
8,Keflex,,,,,,,,,,,,,,,,,,,
9,clarithromycin,,,,,,,,,,,,,,,,,,,
10,amoxicillin / clavulanate,,,,,,,,,,,,,,,,,,,
11,Bactrim,,,,,,,,,,,,,,,,,,,
12,Bactrim DS,,,,,,,,,,,,,,,,,,,
13,sulfamethoxazole / trimethoprim,,,,,,,,,,,,,,,,,,,
14,cefuroxime,,,,,,,,,,,,,,,,,,,
15,Biaxin,,,,,,,,,,,,,,,,,,,
16,Ceftin,,,,,,,,,,,,,,,,,,,
17,Doryx,,,,,,,,,,,,,,,,,,,
18,cefixime,,,,,,,,,,,,,,,,,,,
19,erythromycin,,,,,,,,,,,,,,,,,,,
20,Septra,,,,,,,,,,,,,,,,,,,
21,Septra DS,,,,,,,,,,,,,,,,,,,
22,Vibramycin,,,,,,,,,,,,,,,,,,,
23,SMZ-TMP DS,,,,,,,,,,,,,,,,,,,
24,Doxy 100,,,,,,,,,,,,,,,,,,,
25,Moxilin,,,,,,,,,,,,,,,,,,,
26,ampicillin,,,,,,,,,,,,,,,,,,,
27,Apo-Amoxi,,,,,,,,,,,,,,,,,,,
28,cefpodoxime,,,,,,,,,,,,,,,,,,,
29,cefprozil,,,,,,,,,,,,,,,,,,,
30,Cefzil,,,,,,,,,,,,,,,,,,,
31,Co-trimoxazole,,,,,,,,,,,,,,,,,,,
32,Doxy 200,,,,,,,,,,,,,,,,,,,
33,Morgidox,,,,,,,,,,,,,,,,,,,
34,penicillin v potassium,,,,,,,,,,,,,,,,,,,
35,tetracycline,,,,,,,,,,,,,,,,,,,
36,Biaxin XL,,,,,,,,,,,,,,,,,,,
37,cefaclor,,,,,,,,,,,,,,,,,,,
38,cefadroxil,,,,,,,,,,,,,,,,,,,
39,dicloxacillin,,,,,,,,,,,,,,,,,,,
40,Duricef,,,,,,,,,,,,,,,,,,,
41,Monodox,,,,,,,,,,,,,,,,,,,
42,Ocudox,,,,,,,,,,,,,,,,,,,
43,Oraxyl,,,,,,,,,,,,,,,,,,,
44,Penicillin VK,,,,,,,,,,,,,,,,,,,
45,Suprax,,,,,,,,,,,,,,,,,,,
46,Vibra-Tabs,,,,,,,,,,,,,,,,,,,
47,Zmax,,,,,,,,,,,,,,,,,,,
48,Biocef,,,,,,,,,,,,,,,,,,,
49,Daxbia,,,,,,,,,,,,,,,,,,,
50,Erythrocin,,,,,,,,,,,,,,,,,,,
51,Panixine,,,,,,,,,,,,,,,,,,,
52,Augmentin ES-600,,,,,,,,,,,,,,,,,,,
53,E.E.S.-400 Filmtab,,,,,,,,,,,,,,,,,,,
54,Ery-Tab,,,,,,,,,,,,,,,,,,,
55,PCE Dispertab,,,,,,,,,,,,,,,,,,,
56,Sulfatrim,,,,,,,,,,,,,,,,,,,
57,Achromycin V,,,,,,,,,,,,,,,,,,,
58,Ala-Tet,,,,,,,,,,,,,,,,,,,
59,Amoclan,,,,,,,,,,,,,,,,,,,
60,Augmentin XR,,,,,,,,,,,,,,,,,,,
61,Bicillin C-R,,,,,,,,,,,,,,,,,,,
62,Brodspec,,,,,,,,,,,,,,,,,,,
63,Cotrim,,,,,,,,,,,,,,,,,,,
64,doxylamine,,,,,,,,,,,,,,,,,,,
65,Dynapen,,,,,,,,,,,,,,,,,,,
66,E.E.S.-400,,,,,,,,,,,,,,,,,,,
67,E.E.S. Granules,,,,,,,,,,,,,,,,,,,
68,Eryc,,,,,,,,,,,,,,,,,,,
69,EryPed,,,,,,,,,,,,,,,,,,,
70,Erythrocin Lactobionate,,,,,,,,,,,,,,,,,,,
71,Erythrocin Stearate Filmtab,,,,,,,,,,,,,,,,,,,
72,Ilosone,,,,,,,,,,,,,,,,,,,
73,Panmycin,,,,,,,,,,,,,,,,,,,
74,Sulfatrim Pediatric,,,,,,,,,,,,,,,,,,,
75,Sumycin,,,,,,,,,,,,,,,,,,,
76,Tetracap,,,,,,,,,,,,,,,,,,,
77,Tetracon,,,,,,,,,,,,,,,,,,,
78,Unisom SleepTabs,,,,,,,,,,,,,,,,,,,
79,Zinacef,,,,,,,,,,,,,,,,,,,
80,Aldex AN,,,,,,,,,,,,,,,,,,,
81,Aldex AN Chewable,,,,,,,,,,,,,,,,,,,
82,Bicillin C-R 900 / 300,,,,,,,,,,,,,,,,,,,
83,Bicillin L-A,,,,,,,,,,,,,,,,,,,
84,Care One Sleep Aid,,,,,,,,,,,,,,,,,,,
85,Doxytex,,,,,,,,,,,,,,,,,,,
86,Dycill,,,,,,,,,,,,,,,,,,,
87,Equaline Sleep Aid,,,,,,,,,,,,,,,,,,,
88,Equate Sleep Aid,,,,,,,,,,,,,,,,,,,
89,Medi-Sleep,,,,,,,,,,,,,,,,,,,
90,penicillin g benzathine / procaine penicillin,,,,,,,,,,,,,,,,,,,
91,penicillin g benzathine,,,,,,,,,,,,,,,,,,,
92,procaine penicillin,,,,,,,,,,,,,,,,,,,
93,Wycillin,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,,,,,,
