,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Metoprolol Succinate ER,,,,,,,,,,,,,,,,,,,
1,atenolol,,,,,,,,,,,,,,,,,,,
2,Bystolic,,,,,,,,,,,,,,,,,,,
3,metoprolol,,,,,,,,,,,,,,,,,,,
4,Toprol-XL,,,,,,,,,,,,,,,,,,,
5,Lopressor,,,,,,,,,,,,,,,,,,,
6,Inderal,,,,,,,,,,,,,,,,,,,
7,Tenormin,,,,,,,,,,,,,,,,,,,
8,propranolol,,,,,,,,,,,,,,,,,,,
9,bisoprolol,,,,,,,,,,,,,,,,,,,
10,Inderal LA,,,,,,,,,,,,,,,,,,,
11,Zebeta,,,,,,,,,,,,,,,,,,,
12,nebivolol,,,,,,,,,,,,,,,,,,,
13,Corgard,,,,,,,,,,,,,,,,,,,
14,InnoPran XL,,,,,,,,,,,,,,,,,,,
15,nadolol,,,,,,,,,,,,,,,,,,,
16,labetalol,,,,,,,,,,,,,,,,,,,
17,Trandate,,,,,,,,,,,,,,,,,,,
18,Normodyne,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,
